Provider Column,Race,Sex,Ethnicity,County,Count,Age,Year
1,Asian,Female,Not Hispanic,43,3663,6,2022
1,NHOPI,Male,Not Hispanic,43,10,6,2022
1,NHOPI,Female,Not Hispanic,43,7,6,2022
1,TOM,Male,Not Hispanic,43,663,6,2022
1,TOM,Female,Not Hispanic,43,583,6,2022
1,White,Male,Hispanic,43,5102,6,2022
1,White,Female,Hispanic,43,5071,6,2022
1,Black,Male,Hispanic,43,131,6,2022
1,Black,Female,Hispanic,43,112,6,2022
1,AIAN,Male,Hispanic,43,120,6,2022
1,AIAN,Female,Hispanic,43,146,6,2022
1,Asian,Male,Hispanic,43,57,6,2022
1,Asian,Female,Hispanic,43,40,6,2022
1,NHOPI,Male,Hispanic,43,10,6,2022
1,NHOPI,Female,Hispanic,43,8,6,2022
1,TOM,Male,Hispanic,43,143,6,2022
1,TOM,Female,Hispanic,43,152,6,2022
1,White,Male,Not Hispanic,43,17445,7,2022
1,White,Female,Not Hispanic,43,16547,7,2022
1,Black,Male,Not Hispanic,43,1932,7,2022
1,Black,Female,Not Hispanic,43,2119,7,2022
1,AIAN,Male,Not Hispanic,43,42,7,2022
1,AIAN,Female,Not Hispanic,43,47,7,2022
1,Asian,Male,Not Hispanic,43,4298,7,2022
1,Asian,Female,Not Hispanic,43,4574,7,2022
1,NHOPI,Male,Not Hispanic,43,13,7,2022
1,NHOPI,Female,Not Hispanic,43,9,7,2022
1,TOM,Male,Not Hispanic,43,552,7,2022
1,TOM,Female,Not Hispanic,43,519,7,2022
1,White,Male,Hispanic,43,4766,7,2022
1,White,Female,Hispanic,43,4388,7,2022
1,Black,Male,Hispanic,43,140,7,2022
1,Black,Female,Hispanic,43,148,7,2022
1,AIAN,Male,Hispanic,43,113,7,2022
1,AIAN,Female,Hispanic,43,133,7,2022
1,Asian,Male,Hispanic,43,44,7,2022
1,Asian,Female,Hispanic,43,54,7,2022
1,NHOPI,Male,Hispanic,43,15,7,2022
1,NHOPI,Female,Hispanic,43,13,7,2022
1,TOM,Male,Hispanic,43,92,7,2022
1,TOM,Female,Hispanic,43,103,7,2022
1,White,Male,Not Hispanic,43,19433,8,2022
1,White,Female,Not Hispanic,43,18539,8,2022
1,Black,Male,Not Hispanic,43,1522,8,2022
1,Black,Female,Not Hispanic,43,1845,8,2022
1,AIAN,Male,Not Hispanic,43,33,8,2022
1,AIAN,Female,Not Hispanic,43,41,8,2022
1,Asian,Male,Not Hispanic,43,5460,8,2022
1,Asian,Female,Not Hispanic,43,5349,8,2022
1,NHOPI,Male,Not Hispanic,43,22,8,2022
1,NHOPI,Female,Not Hispanic,43,3,8,2022
1,TOM,Male,Not Hispanic,43,385,8,2022
1,TOM,Female,Not Hispanic,43,422,8,2022
1,White,Male,Hispanic,43,5148,8,2022
1,White,Female,Hispanic,43,4743,8,2022
1,Black,Male,Hispanic,43,129,8,2022
1,Black,Female,Hispanic,43,141,8,2022
1,AIAN,Male,Hispanic,43,93,8,2022
1,AIAN,Female,Hispanic,43,88,8,2022
1,Asian,Male,Hispanic,43,47,8,2022
1,Asian,Female,Hispanic,43,59,8,2022
1,NHOPI,Male,Hispanic,43,7,8,2022
1,NHOPI,Female,Hispanic,43,9,8,2022
1,TOM,Male,Hispanic,43,93,8,2022
1,TOM,Female,Hispanic,43,130,8,2022
1,White,Male,Not Hispanic,43,18997,9,2022
1,White,Female,Not Hispanic,43,18383,9,2022
1,Black,Male,Not Hispanic,43,1527,9,2022
1,Black,Female,Not Hispanic,43,1810,9,2022
1,AIAN,Male,Not Hispanic,43,23,9,2022
1,AIAN,Female,Not Hispanic,43,31,9,2022
1,Asian,Male,Not Hispanic,43,5026,9,2022
1,Asian,Female,Not Hispanic,43,5094,9,2022
1,NHOPI,Male,Not Hispanic,43,16,9,2022
1,NHOPI,Female,Not Hispanic,43,20,9,2022
1,TOM,Male,Not Hispanic,43,344,9,2022
1,TOM,Female,Not Hispanic,43,411,9,2022
1,White,Male,Hispanic,43,5345,9,2022
1,White,Female,Hispanic,43,4932,9,2022
1,Black,Male,Hispanic,43,101,9,2022
1,Black,Female,Hispanic,43,131,9,2022
1,AIAN,Male,Hispanic,43,152,9,2022
1,AIAN,Female,Hispanic,43,105,9,2022
1,Asian,Male,Hispanic,43,57,9,2022
1,Asian,Female,Hispanic,43,54,9,2022
1,NHOPI,Male,Hispanic,43,18,9,2022
1,NHOPI,Female,Hispanic,43,11,9,2022
1,TOM,Male,Hispanic,43,106,9,2022
1,TOM,Female,Hispanic,43,84,9,2022
1,White,Male,Not Hispanic,43,17091,10,2022
1,White,Female,Not Hispanic,43,16628,10,2022
1,Black,Male,Not Hispanic,43,1238,10,2022
1,Black,Female,Not Hispanic,43,1837,10,2022
1,AIAN,Male,Not Hispanic,43,18,10,2022
1,AIAN,Female,Not Hispanic,43,11,10,2022
1,Asian,Male,Not Hispanic,43,4333,10,2022
1,Asian,Female,Not Hispanic,43,4417,10,2022
1,NHOPI,Male,Not Hispanic,43,12,10,2022
1,NHOPI,Female,Not Hispanic,43,10,10,2022
1,TOM,Male,Not Hispanic,43,324,10,2022
1,TOM,Female,Not Hispanic,43,303,10,2022
1,White,Male,Hispanic,43,4999,10,2022
1,White,Female,Hispanic,43,4680,10,2022
1,Black,Male,Hispanic,43,90,10,2022
1,Black,Female,Hispanic,43,134,10,2022
1,AIAN,Male,Hispanic,43,126,10,2022
1,AIAN,Female,Hispanic,43,97,10,2022
1,Asian,Male,Hispanic,43,41,10,2022
1,Asian,Female,Hispanic,43,58,10,2022
1,NHOPI,Male,Hispanic,43,16,10,2022
1,NHOPI,Female,Hispanic,43,14,10,2022
1,TOM,Male,Hispanic,43,60,10,2022
1,TOM,Female,Hispanic,43,68,10,2022
1,White,Male,Not Hispanic,43,19848,11,2022
1,White,Female,Not Hispanic,43,19841,11,2022
1,Black,Male,Not Hispanic,43,1335,11,2022
1,Black,Female,Not Hispanic,43,1784,11,2022
1,AIAN,Male,Not Hispanic,43,20,11,2022
1,AIAN,Female,Not Hispanic,43,25,11,2022
1,Asian,Male,Not Hispanic,43,3926,11,2022
1,Asian,Female,Not Hispanic,43,4076,11,2022
1,NHOPI,Male,Not Hispanic,43,7,11,2022
1,NHOPI,Female,Not Hispanic,43,10,11,2022
1,TOM,Male,Not Hispanic,43,287,11,2022
1,TOM,Female,Not Hispanic,43,281,11,2022
1,White,Male,Hispanic,43,4401,11,2022
1,White,Female,Hispanic,43,4069,11,2022
1,Black,Male,Hispanic,43,95,11,2022
1,Black,Female,Hispanic,43,104,11,2022
1,AIAN,Male,Hispanic,43,134,11,2022
1,AIAN,Female,Hispanic,43,77,11,2022
1,Asian,Male,Hispanic,43,59,11,2022
1,Asian,Female,Hispanic,43,58,11,2022
1,NHOPI,Male,Hispanic,43,14,11,2022
1,NHOPI,Female,Hispanic,43,7,11,2022
1,TOM,Male,Hispanic,43,57,11,2022
1,TOM,Female,Hispanic,43,75,11,2022
1,White,Male,Not Hispanic,43,22014,12,2022
1,White,Female,Not Hispanic,43,22588,12,2022
1,Black,Male,Not Hispanic,43,1227,12,2022
1,Black,Female,Not Hispanic,43,1629,12,2022
1,AIAN,Male,Not Hispanic,43,19,12,2022
1,AIAN,Female,Not Hispanic,43,22,12,2022
1,Asian,Male,Not Hispanic,43,3261,12,2022
1,Asian,Female,Not Hispanic,43,3626,12,2022
1,NHOPI,Male,Not Hispanic,43,2,12,2022
1,NHOPI,Female,Not Hispanic,43,4,12,2022
1,TOM,Male,Not Hispanic,43,193,12,2022
1,TOM,Female,Not Hispanic,43,232,12,2022
1,White,Male,Hispanic,43,3495,12,2022
1,White,Female,Hispanic,43,3176,12,2022
1,Black,Male,Hispanic,43,56,12,2022
1,Black,Female,Hispanic,43,62,12,2022
1,AIAN,Male,Hispanic,43,83,12,2022
1,AIAN,Female,Hispanic,43,63,12,2022
1,Asian,Male,Hispanic,43,39,12,2022
1,Asian,Female,Hispanic,43,37,12,2022
1,NHOPI,Male,Hispanic,43,10,12,2022
1,NHOPI,Female,Hispanic,43,8,12,2022
1,TOM,Male,Hispanic,43,67,12,2022
1,TOM,Female,Hispanic,43,69,12,2022
1,White,Male,Not Hispanic,43,23352,13,2022
1,White,Female,Not Hispanic,43,24422,13,2022
1,Black,Male,Not Hispanic,43,1124,13,2022
1,Black,Female,Not Hispanic,43,1414,13,2022
1,AIAN,Male,Not Hispanic,43,19,13,2022
1,AIAN,Female,Not Hispanic,43,9,13,2022
1,Asian,Male,Not Hispanic,43,2923,13,2022
1,Asian,Female,Not Hispanic,43,3208,13,2022
1,NHOPI,Male,Not Hispanic,43,2,13,2022
1,NHOPI,Female,Not Hispanic,43,11,13,2022
1,TOM,Male,Not Hispanic,43,162,13,2022
1,TOM,Female,Not Hispanic,43,204,13,2022
1,White,Male,Hispanic,43,2575,13,2022
1,White,Female,Hispanic,43,2594,13,2022
1,Black,Male,Hispanic,43,30,13,2022
1,Black,Female,Hispanic,43,26,13,2022
1,AIAN,Male,Hispanic,43,72,13,2022
1,AIAN,Female,Hispanic,43,55,13,2022
1,Asian,Male,Hispanic,43,23,13,2022
1,Asian,Female,Hispanic,43,42,13,2022
1,NHOPI,Male,Hispanic,43,5,13,2022
1,NHOPI,Female,Hispanic,43,8,13,2022
1,TOM,Male,Hispanic,43,41,13,2022
1,TOM,Female,Hispanic,43,32,13,2022
1,White,Male,Not Hispanic,43,20342,14,2022
1,White,Female,Not Hispanic,43,21407,14,2022
1,Black,Male,Not Hispanic,43,835,14,2022
1,Black,Female,Not Hispanic,43,1080,14,2022
1,AIAN,Male,Not Hispanic,43,15,14,2022
1,AIAN,Female,Not Hispanic,43,18,14,2022
1,Asian,Male,Not Hispanic,43,2786,14,2022
1,Asian,Female,Not Hispanic,43,3091,14,2022
1,NHOPI,Male,Not Hispanic,43,5,14,2022
1,NHOPI,Female,Not Hispanic,43,9,14,2022
1,TOM,Male,Not Hispanic,43,134,14,2022
1,TOM,Female,Not Hispanic,43,214,14,2022
1,White,Male,Hispanic,43,1750,14,2022
1,White,Female,Hispanic,43,1877,14,2022
1,Black,Male,Hispanic,43,38,14,2022
1,Black,Female,Hispanic,43,24,14,2022
1,AIAN,Male,Hispanic,43,43,14,2022
1,AIAN,Female,Hispanic,43,26,14,2022
1,Asian,Male,Hispanic,43,20,14,2022
1,Asian,Female,Hispanic,43,21,14,2022
1,NHOPI,Male,Hispanic,43,3,14,2022
1,NHOPI,Female,Hispanic,43,10,14,2022
1,TOM,Male,Hispanic,43,38,14,2022
1,TOM,Female,Hispanic,43,22,14,2022
1,White,Male,Not Hispanic,43,15349,15,2022
1,White,Female,Not Hispanic,43,17431,15,2022
1,Black,Male,Not Hispanic,43,530,15,2022
1,Black,Female,Not Hispanic,43,806,15,2022
1,AIAN,Male,Not Hispanic,43,13,15,2022
1,AIAN,Female,Not Hispanic,43,22,15,2022
1,Asian,Male,Not Hispanic,43,2435,15,2022
1,Asian,Female,Not Hispanic,43,2740,15,2022
1,NHOPI,Male,Not Hispanic,43,6,15,2022
1,NHOPI,Female,Not Hispanic,43,2,15,2022
1,TOM,Male,Not Hispanic,43,102,15,2022
1,TOM,Female,Not Hispanic,43,111,15,2022
1,White,Male,Hispanic,43,1151,15,2022
1,White,Female,Hispanic,43,1207,15,2022
1,Black,Male,Hispanic,43,12,15,2022
1,Black,Female,Hispanic,43,25,15,2022
1,AIAN,Male,Hispanic,43,5,15,2022
1,AIAN,Female,Hispanic,43,29,15,2022
1,Asian,Male,Hispanic,43,8,15,2022
1,Asian,Female,Hispanic,43,12,15,2022
1,NHOPI,Male,Hispanic,43,6,15,2022
1,NHOPI,Female,Hispanic,43,2,15,2022
1,TOM,Male,Hispanic,43,12,15,2022
1,TOM,Female,Hispanic,43,11,15,2022
1,White,Male,Not Hispanic,43,10542,16,2022
1,White,Female,Not Hispanic,43,12785,16,2022
1,Black,Male,Not Hispanic,43,298,16,2022
1,Black,Female,Not Hispanic,43,445,16,2022
1,AIAN,Male,Not Hispanic,43,7,16,2022
1,AIAN,Female,Not Hispanic,43,24,16,2022
1,Asian,Male,Not Hispanic,43,1750,16,2022
1,Asian,Female,Not Hispanic,43,1917,16,2022
1,NHOPI,Male,Not Hispanic,43,3,16,2022
1,NHOPI,Female,Not Hispanic,43,1,16,2022
1,TOM,Male,Not Hispanic,43,48,16,2022
1,TOM,Female,Not Hispanic,43,61,16,2022
1,White,Male,Hispanic,43,656,16,2022
1,White,Female,Hispanic,43,826,16,2022
1,Black,Male,Hispanic,43,9,16,2022
1,Black,Female,Hispanic,43,9,16,2022
1,AIAN,Male,Hispanic,43,9,16,2022
1,AIAN,Female,Hispanic,43,9,16,2022
1,Asian,Male,Hispanic,43,7,16,2022
1,Asian,Female,Hispanic,43,10,16,2022
1,NHOPI,Male,Hispanic,43,4,16,2022
1,NHOPI,Female,Hispanic,43,1,16,2022
1,TOM,Male,Hispanic,43,6,16,2022
1,TOM,Female,Hispanic,43,12,16,2022
1,White,Male,Not Hispanic,43,5899,17,2022
1,White,Female,Not Hispanic,43,8372,17,2022
1,Black,Male,Not Hispanic,43,156,17,2022
1,Black,Female,Not Hispanic,43,249,17,2022
1,AIAN,Male,Not Hispanic,43,8,17,2022
1,AIAN,Female,Not Hispanic,43,11,17,2022
1,Asian,Male,Not Hispanic,43,1015,17,2022
1,Asian,Female,Not Hispanic,43,1142,17,2022
1,NHOPI,Male,Not Hispanic,43,2,17,2022
1,NHOPI,Female,Not Hispanic,43,4,17,2022
1,TOM,Male,Not Hispanic,43,32,17,2022
1,TOM,Female,Not Hispanic,43,43,17,2022
1,White,Male,Hispanic,43,353,17,2022
1,White,Female,Hispanic,43,485,17,2022
1,Black,Female,Hispanic,43,6,17,2022
1,AIAN,Male,Hispanic,43,10,17,2022
1,AIAN,Female,Hispanic,43,13,17,2022
1,Asian,Male,Hispanic,43,9,17,2022
1,Asian,Female,Hispanic,43,4,17,2022
1,NHOPI,Male,Hispanic,43,1,17,2022
1,NHOPI,Female,Hispanic,43,2,17,2022
1,TOM,Male,Hispanic,43,6,17,2022
1,TOM,Female,Hispanic,43,12,17,2022
1,White,Male,Not Hispanic,43,4840,18,2022
1,White,Female,Not Hispanic,43,9830,18,2022
1,Black,Male,Not Hispanic,43,70,18,2022
1,Black,Female,Not Hispanic,43,195,18,2022
1,AIAN,Female,Not Hispanic,43,13,18,2022
1,Asian,Male,Not Hispanic,43,625,18,2022
1,Asian,Female,Not Hispanic,43,952,18,2022
1,NHOPI,Male,Not Hispanic,43,1,18,2022
1,NHOPI,Female,Not Hispanic,43,1,18,2022
1,TOM,Male,Not Hispanic,43,32,18,2022
1,TOM,Female,Not Hispanic,43,34,18,2022
1,White,Male,Hispanic,43,297,18,2022
1,White,Female,Hispanic,43,506,18,2022
1,Black,Male,Hispanic,43,3,18,2022
1,Black,Female,Hispanic,43,11,18,2022
1,AIAN,Male,Hispanic,43,4,18,2022
1,AIAN,Female,Hispanic,43,14,18,2022
1,Asian,Male,Hispanic,43,10,18,2022
1,Asian,Female,Hispanic,43,6,18,2022
1,TOM,Male,Hispanic,43,2,18,2022
1,TOM,Female,Hispanic,43,8,18,2022
1,White,Male,Not Hispanic,45,372,1,2022
1,White,Female,Not Hispanic,45,377,1,2022
1,Black,Male,Not Hispanic,45,2,1,2022
1,Black,Female,Not Hispanic,45,3,1,2022
1,Asian,Male,Not Hispanic,45,4,1,2022
1,TOM,Male,Not Hispanic,45,9,1,2022
1,TOM,Female,Not Hispanic,45,4,1,2022
1,White,Male,Hispanic,45,8,1,2022
1,White,Female,Hispanic,45,16,1,2022
1,Black,Female,Hispanic,45,2,1,2022
1,TOM,Male,Hispanic,45,2,1,2022
1,White,Male,Not Hispanic,45,435,2,2022
1,White,Female,Not Hispanic,45,373,2,2022
1,Black,Male,Not Hispanic,45,4,2,2022
1,Black,Female,Not Hispanic,45,3,2,2022
1,Asian,Male,Not Hispanic,45,1,2,2022
1,Asian,Female,Not Hispanic,45,4,2,2022
1,TOM,Male,Not Hispanic,45,13,2,2022
1,TOM,Female,Not Hispanic,45,11,2,2022
1,White,Male,Hispanic,45,9,2,2022
1,White,Female,Hispanic,45,8,2,2022
1,Black,Female,Hispanic,45,2,2,2022
1,TOM,Female,Hispanic,45,2,2,2022
1,White,Male,Not Hispanic,45,453,3,2022
1,White,Female,Not Hispanic,45,431,3,2022
1,Black,Male,Not Hispanic,45,8,3,2022
1,Black,Female,Not Hispanic,45,3,3,2022
1,Asian,Male,Not Hispanic,45,1,3,2022
1,Asian,Female,Not Hispanic,45,1,3,2022
1,TOM,Male,Not Hispanic,45,9,3,2022
1,TOM,Female,Not Hispanic,45,11,3,2022
1,White,Male,Hispanic,45,10,3,2022
1,White,Female,Hispanic,45,12,3,2022
1,AIAN,Female,Hispanic,45,2,3,2022
1,TOM,Male,Hispanic,45,1,3,2022
1,TOM,Female,Hispanic,45,1,3,2022
1,White,Male,Not Hispanic,45,439,4,2022
1,White,Female,Not Hispanic,45,436,4,2022
1,Black,Male,Not Hispanic,45,2,4,2022
1,Black,Female,Not Hispanic,45,5,4,2022
1,AIAN,Male,Not Hispanic,45,1,4,2022
1,Asian,Male,Not Hispanic,45,2,4,2022
1,Asian,Female,Not Hispanic,45,5,4,2022
1,TOM,Male,Not Hispanic,45,9,4,2022
1,TOM,Female,Not Hispanic,45,2,4,2022
1,White,Male,Hispanic,45,6,4,2022
1,White,Female,Hispanic,45,10,4,2022
1,AIAN,Male,Hispanic,45,1,4,2022
1,AIAN,Female,Hispanic,45,1,4,2022
1,White,Male,Not Hispanic,45,383,5,2022
1,White,Female,Not Hispanic,45,376,5,2022
1,Black,Male,Not Hispanic,45,5,5,2022
1,Black,Female,Not Hispanic,45,3,5,2022
1,AIAN,Male,Not Hispanic,45,2,5,2022
1,Asian,Male,Not Hispanic,45,2,5,2022
1,Asian,Female,Not Hispanic,45,1,5,2022
1,TOM,Male,Not Hispanic,45,9,5,2022
1,TOM,Female,Not Hispanic,45,2,5,2022
1,White,Male,Hispanic,45,6,5,2022
1,White,Female,Hispanic,45,8,5,2022
1,Black,Female,Hispanic,45,1,5,2022
1,AIAN,Female,Hispanic,45,2,5,2022
1,White,Male,Not Hispanic,45,394,6,2022
1,White,Female,Not Hispanic,45,387,6,2022
1,Black,Male,Not Hispanic,45,2,6,2022
1,Black,Female,Not Hispanic,45,1,6,2022
1,AIAN,Male,Not Hispanic,45,1,6,2022
1,AIAN,Female,Not Hispanic,45,1,6,2022
1,Asian,Male,Not Hispanic,45,2,6,2022
1,TOM,Male,Not Hispanic,45,8,6,2022
1,TOM,Female,Not Hispanic,45,4,6,2022
1,White,Male,Hispanic,45,4,6,2022
1,White,Female,Hispanic,45,2,6,2022
1,Black,Male,Hispanic,45,2,6,2022
1,Black,Female,Hispanic,45,1,6,2022
1,AIAN,Male,Hispanic,45,1,6,2022
1,AIAN,Female,Hispanic,45,1,6,2022
1,TOM,Female,Hispanic,45,2,6,2022
1,White,Male,Not Hispanic,45,416,7,2022
1,White,Female,Not Hispanic,45,408,7,2022
1,Black,Male,Not Hispanic,45,8,7,2022
1,Black,Female,Not Hispanic,45,4,7,2022
1,AIAN,Male,Not Hispanic,45,2,7,2022
1,AIAN,Female,Not Hispanic,45,1,7,2022
1,Asian,Male,Not Hispanic,45,1,7,2022
1,Asian,Female,Not Hispanic,45,1,7,2022
1,TOM,Male,Not Hispanic,45,3,7,2022
1,TOM,Female,Not Hispanic,45,5,7,2022
1,White,Male,Hispanic,45,4,7,2022
1,White,Female,Hispanic,45,6,7,2022
1,AIAN,Female,Hispanic,45,1,7,2022
1,NHOPI,Female,Hispanic,45,1,7,2022
1,TOM,Male,Hispanic,45,2,7,2022
1,White,Male,Not Hispanic,45,441,8,2022
1,White,Female,Not Hispanic,45,443,8,2022
1,Black,Male,Not Hispanic,45,10,8,2022
1,Black,Female,Not Hispanic,45,7,8,2022
1,AIAN,Female,Not Hispanic,45,1,8,2022
1,Asian,Male,Not Hispanic,45,3,8,2022
1,Asian,Female,Not Hispanic,45,7,8,2022
1,NHOPI,Male,Not Hispanic,45,2,8,2022
1,TOM,Male,Not Hispanic,45,3,8,2022
1,TOM,Female,Not Hispanic,45,6,8,2022
1,White,Male,Hispanic,45,20,8,2022
1,White,Female,Hispanic,45,13,8,2022
1,TOM,Male,Hispanic,45,1,8,2022
1,White,Male,Not Hispanic,45,469,9,2022
1,White,Female,Not Hispanic,45,505,9,2022
1,Black,Male,Not Hispanic,45,1,9,2022
1,Black,Female,Not Hispanic,45,5,9,2022
1,AIAN,Male,Not Hispanic,45,2,9,2022
1,AIAN,Female,Not Hispanic,45,1,9,2022
1,Asian,Male,Not Hispanic,45,4,9,2022
1,Asian,Female,Not Hispanic,45,8,9,2022
1,TOM,Male,Not Hispanic,45,1,9,2022
1,TOM,Female,Not Hispanic,45,5,9,2022
1,White,Male,Hispanic,45,8,9,2022
1,White,Female,Hispanic,45,5,9,2022
1,White,Male,Not Hispanic,45,497,10,2022
1,White,Female,Not Hispanic,45,463,10,2022
1,Black,Male,Not Hispanic,45,4,10,2022
1,Black,Female,Not Hispanic,45,4,10,2022
1,AIAN,Male,Not Hispanic,45,2,10,2022
1,Asian,Male,Not Hispanic,45,1,10,2022
1,Asian,Female,Not Hispanic,45,2,10,2022
1,TOM,Male,Not Hispanic,45,2,10,2022
1,TOM,Female,Not Hispanic,45,2,10,2022
1,White,Male,Hispanic,45,4,10,2022
1,White,Female,Hispanic,45,6,10,2022
1,AIAN,Female,Hispanic,45,1,10,2022
1,White,Male,Not Hispanic,45,533,11,2022
1,White,Female,Not Hispanic,45,483,11,2022
1,Black,Male,Not Hispanic,45,3,11,2022
1,Black,Female,Not Hispanic,45,1,11,2022
1,Asian,Male,Not Hispanic,45,2,11,2022
1,NHOPI,Male,Not Hispanic,45,2,11,2022
1,TOM,Male,Not Hispanic,45,1,11,2022
1,TOM,Female,Not Hispanic,45,2,11,2022
1,White,Male,Hispanic,45,6,11,2022
1,White,Female,Hispanic,45,5,11,2022
1,AIAN,Male,Hispanic,45,1,11,2022
1,White,Male,Not Hispanic,45,501,12,2022
1,White,Female,Not Hispanic,45,521,12,2022
1,Black,Male,Not Hispanic,45,5,12,2022
1,Black,Female,Not Hispanic,45,7,12,2022
1,AIAN,Male,Not Hispanic,45,1,12,2022
1,AIAN,Female,Not Hispanic,45,3,12,2022
1,Asian,Male,Not Hispanic,45,1,12,2022
1,Asian,Female,Not Hispanic,45,2,12,2022
1,TOM,Male,Not Hispanic,45,5,12,2022
1,TOM,Female,Not Hispanic,45,5,12,2022
1,White,Male,Hispanic,45,4,12,2022
1,White,Female,Hispanic,45,4,12,2022
1,White,Male,Not Hispanic,45,647,13,2022
1,White,Female,Not Hispanic,45,644,13,2022
1,Black,Male,Not Hispanic,45,3,13,2022
1,AIAN,Male,Not Hispanic,45,2,13,2022
1,AIAN,Female,Not Hispanic,45,2,13,2022
1,Asian,Male,Not Hispanic,45,1,13,2022
1,Asian,Female,Not Hispanic,45,2,13,2022
1,TOM,Male,Not Hispanic,45,6,13,2022
1,TOM,Female,Not Hispanic,45,4,13,2022
1,White,Male,Hispanic,45,2,13,2022
1,White,Female,Hispanic,45,7,13,2022
1,White,Male,Not Hispanic,45,589,14,2022
1,White,Female,Not Hispanic,45,637,14,2022
1,Black,Male,Not Hispanic,45,7,14,2022
1,Black,Female,Not Hispanic,45,1,14,2022
1,AIAN,Male,Not Hispanic,45,3,14,2022
1,AIAN,Female,Not Hispanic,45,1,14,2022
1,Asian,Female,Not Hispanic,45,1,14,2022
1,TOM,Male,Not Hispanic,45,4,14,2022
1,TOM,Female,Not Hispanic,45,5,14,2022
1,White,Male,Hispanic,45,4,14,2022
1,White,Female,Hispanic,45,5,14,2022
1,White,Male,Not Hispanic,45,466,15,2022
1,White,Female,Not Hispanic,45,492,15,2022
1,Black,Male,Not Hispanic,45,1,15,2022
1,Black,Female,Not Hispanic,45,4,15,2022
1,AIAN,Male,Not Hispanic,45,2,15,2022
1,AIAN,Female,Not Hispanic,45,1,15,2022
1,Asian,Female,Not Hispanic,45,2,15,2022
1,TOM,Male,Not Hispanic,45,5,15,2022
1,White,Female,Hispanic,45,2,15,2022
1,White,Male,Not Hispanic,45,308,16,2022
1,White,Female,Not Hispanic,45,408,16,2022
1,Black,Male,Not Hispanic,45,2,16,2022
1,Black,Female,Not Hispanic,45,1,16,2022
1,Asian,Female,Not Hispanic,45,2,16,2022
1,TOM,Female,Not Hispanic,45,2,16,2022
1,White,Male,Hispanic,45,4,16,2022
1,White,Male,Not Hispanic,45,210,17,2022
1,White,Female,Not Hispanic,45,303,17,2022
1,Black,Female,Not Hispanic,45,1,17,2022
1,AIAN,Female,Not Hispanic,45,1,17,2022
1,TOM,Male,Not Hispanic,45,2,17,2022
1,TOM,Female,Not Hispanic,45,4,17,2022
1,White,Male,Hispanic,45,1,17,2022
1,White,Male,Not Hispanic,45,169,18,2022
1,White,Female,Not Hispanic,45,340,18,2022
1,Black,Male,Not Hispanic,45,1,18,2022
1,AIAN,Male,Not Hispanic,45,1,18,2022
1,AIAN,Female,Not Hispanic,45,1,18,2022
1,Asian,Male,Not Hispanic,45,1,18,2022
1,Asian,Female,Not Hispanic,45,2,18,2022
1,TOM,Male,Not Hispanic,45,2,18,2022
1,TOM,Female,Not Hispanic,45,4,18,2022
1,White,Female,Hispanic,45,4,18,2022
1,White,Male,Not Hispanic,47,142,1,2022
1,White,Female,Not Hispanic,47,163,1,2022
1,Black,Female,Not Hispanic,47,1,1,2022
1,AIAN,Female,Not Hispanic,47,1,1,2022
1,TOM,Male,Not Hispanic,47,9,1,2022
1,TOM,Female,Not Hispanic,47,6,1,2022
1,White,Male,Hispanic,47,1,1,2022
1,White,Female,Hispanic,47,1,1,2022
1,White,Male,Not Hispanic,47,155,2,2022
1,White,Female,Not Hispanic,47,186,2,2022
1,Black,Male,Not Hispanic,47,1,2,2022
1,Black,Female,Not Hispanic,47,3,2,2022
1,Asian,Male,Not Hispanic,47,1,2,2022
1,Asian,Female,Not Hispanic,47,1,2,2022
1,TOM,Male,Not Hispanic,47,9,2,2022
1,TOM,Female,Not Hispanic,47,9,2,2022
1,White,Male,Hispanic,47,2,2,2022
1,White,Female,Hispanic,47,1,2,2022
1,AIAN,Male,Hispanic,47,4,2,2022
1,AIAN,Female,Hispanic,47,2,2,2022
1,TOM,Female,Hispanic,47,2,2,2022
1,White,Male,Not Hispanic,47,169,3,2022
1,White,Female,Not Hispanic,47,204,3,2022
1,Black,Male,Not Hispanic,47,1,3,2022
1,Black,Female,Not Hispanic,47,2,3,2022
1,AIAN,Male,Not Hispanic,47,1,3,2022
1,Asian,Male,Not Hispanic,47,1,3,2022
1,TOM,Male,Not Hispanic,47,13,3,2022
1,TOM,Female,Not Hispanic,47,7,3,2022
1,White,Male,Hispanic,47,4,3,2022
1,White,Female,Hispanic,47,1,3,2022
1,AIAN,Female,Hispanic,47,1,3,2022
1,TOM,Male,Hispanic,47,1,3,2022
1,White,Male,Not Hispanic,47,184,4,2022
1,White,Female,Not Hispanic,47,155,4,2022
1,Black,Male,Not Hispanic,47,2,4,2022
1,Black,Female,Not Hispanic,47,2,4,2022
1,Asian,Male,Not Hispanic,47,1,4,2022
1,Asian,Female,Not Hispanic,47,1,4,2022
1,TOM,Male,Not Hispanic,47,4,4,2022
1,TOM,Female,Not Hispanic,47,3,4,2022
1,White,Male,Hispanic,47,6,4,2022
1,White,Female,Hispanic,47,1,4,2022
1,AIAN,Female,Hispanic,47,1,4,2022
1,White,Male,Not Hispanic,47,143,5,2022
1,White,Female,Not Hispanic,47,135,5,2022
1,Black,Male,Not Hispanic,47,4,5,2022
1,Black,Female,Not Hispanic,47,5,5,2022
