Illinois,Race,Sex,Ethnicity,County,Count,Age,Year
17,Asian,Male,Hispanic,1,1,14,2019
17,White,Male,Not Hispanic,1,1377,15,2019
17,White,Female,Not Hispanic,1,1610,15,2019
17,Black,Male,Not Hispanic,1,26,15,2019
17,Black,Female,Not Hispanic,1,43,15,2019
17,AIAN,Male,Not Hispanic,1,2,15,2019
17,AIAN,Female,Not Hispanic,1,2,15,2019
17,Asian,Male,Not Hispanic,1,13,15,2019
17,Asian,Female,Not Hispanic,1,12,15,2019
17,NHOPI,Female,Not Hispanic,1,1,15,2019
17,TOM,Male,Not Hispanic,1,7,15,2019
17,TOM,Female,Not Hispanic,1,4,15,2019
17,White,Male,Hispanic,1,10,15,2019
17,White,Female,Hispanic,1,8,15,2019
17,TOM,Male,Hispanic,1,2,15,2019
17,TOM,Female,Hispanic,1,1,15,2019
17,White,Male,Not Hispanic,1,1057,16,2019
17,White,Female,Not Hispanic,1,1272,16,2019
17,Black,Male,Not Hispanic,1,19,16,2019
17,Black,Female,Not Hispanic,1,18,16,2019
17,AIAN,Female,Not Hispanic,1,1,16,2019
17,Asian,Male,Not Hispanic,1,5,16,2019
17,Asian,Female,Not Hispanic,1,10,16,2019
17,TOM,Male,Not Hispanic,1,5,16,2019
17,TOM,Female,Not Hispanic,1,5,16,2019
17,White,Male,Hispanic,1,6,16,2019
17,White,Female,Hispanic,1,6,16,2019
17,Black,Female,Hispanic,1,1,16,2019
17,White,Male,Not Hispanic,1,752,17,2019
17,White,Female,Not Hispanic,1,951,17,2019
17,Black,Male,Not Hispanic,1,14,17,2019
17,Black,Female,Not Hispanic,1,23,17,2019
17,AIAN,Female,Not Hispanic,1,1,17,2019
17,Asian,Male,Not Hispanic,1,6,17,2019
17,Asian,Female,Not Hispanic,1,5,17,2019
17,TOM,Male,Not Hispanic,1,1,17,2019
17,TOM,Female,Not Hispanic,1,7,17,2019
17,White,Male,Hispanic,1,4,17,2019
17,White,Female,Hispanic,1,1,17,2019
17,AIAN,Male,Hispanic,1,1,17,2019
17,White,Male,Not Hispanic,1,902,18,2019
17,White,Female,Not Hispanic,1,1357,18,2019
17,Black,Male,Not Hispanic,1,19,18,2019
17,Black,Female,Not Hispanic,1,20,18,2019
17,AIAN,Female,Not Hispanic,1,3,18,2019
17,Asian,Female,Not Hispanic,1,5,18,2019
17,TOM,Male,Not Hispanic,1,7,18,2019
17,TOM,Female,Not Hispanic,1,11,18,2019
17,White,Male,Hispanic,1,12,18,2019
17,White,Female,Hispanic,1,5,18,2019
17,White,Male,Not Hispanic,3,85,1,2019
17,White,Female,Not Hispanic,3,91,1,2019
17,Black,Male,Not Hispanic,3,43,1,2019
17,Black,Female,Not Hispanic,3,53,1,2019
17,Asian,Male,Not Hispanic,3,1,1,2019
17,TOM,Male,Not Hispanic,3,9,1,2019
17,TOM,Female,Not Hispanic,3,16,1,2019
17,White,Male,Hispanic,3,6,1,2019
17,White,Female,Hispanic,3,3,1,2019
17,Black,Male,Hispanic,3,2,1,2019
17,Black,Female,Hispanic,3,1,1,2019
17,White,Male,Not Hispanic,3,118,2,2019
17,White,Female,Not Hispanic,3,97,2,2019
17,Black,Male,Not Hispanic,3,64,2,2019
17,Black,Female,Not Hispanic,3,66,2,2019
17,TOM,Male,Not Hispanic,3,13,2,2019
17,TOM,Female,Not Hispanic,3,11,2,2019
17,White,Male,Hispanic,3,3,2,2019
17,White,Female,Hispanic,3,5,2,2019
17,Black,Female,Hispanic,3,3,2,2019
17,AIAN,Female,Hispanic,3,1,2,2019
17,TOM,Female,Hispanic,3,5,2,2019
17,White,Male,Not Hispanic,3,104,3,2019
17,White,Female,Not Hispanic,3,90,3,2019
17,Black,Male,Not Hispanic,3,64,3,2019
17,Black,Female,Not Hispanic,3,63,3,2019
17,TOM,Male,Not Hispanic,3,7,3,2019
17,TOM,Female,Not Hispanic,3,12,3,2019
17,White,Male,Hispanic,3,1,3,2019
17,White,Female,Hispanic,3,4,3,2019
17,Black,Female,Hispanic,3,2,3,2019
17,TOM,Male,Hispanic,3,1,3,2019
17,White,Male,Not Hispanic,3,88,4,2019
17,White,Female,Not Hispanic,3,97,4,2019
17,Black,Male,Not Hispanic,3,65,4,2019
17,Black,Female,Not Hispanic,3,54,4,2019
17,AIAN,Male,Not Hispanic,3,1,4,2019
17,Asian,Male,Not Hispanic,3,1,4,2019
17,TOM,Male,Not Hispanic,3,10,4,2019
17,TOM,Female,Not Hispanic,3,9,4,2019
17,White,Male,Hispanic,3,2,4,2019
17,White,Female,Hispanic,3,3,4,2019
17,Black,Male,Hispanic,3,1,4,2019
17,Black,Female,Hispanic,3,3,4,2019
17,White,Male,Not Hispanic,3,57,5,2019
17,White,Female,Not Hispanic,3,63,5,2019
17,Black,Male,Not Hispanic,3,45,5,2019
17,Black,Female,Not Hispanic,3,50,5,2019
17,Asian,Male,Not Hispanic,3,1,5,2019
17,TOM,Male,Not Hispanic,3,3,5,2019
17,TOM,Female,Not Hispanic,3,4,5,2019
17,White,Male,Hispanic,3,1,5,2019
17,White,Female,Hispanic,3,2,5,2019
17,White,Male,Not Hispanic,3,100,6,2019
17,White,Female,Not Hispanic,3,89,6,2019
17,Black,Male,Not Hispanic,3,51,6,2019
17,Black,Female,Not Hispanic,3,49,6,2019
17,NHOPI,Male,Not Hispanic,3,1,6,2019
17,TOM,Male,Not Hispanic,3,2,6,2019
17,TOM,Female,Not Hispanic,3,3,6,2019
17,White,Male,Hispanic,3,3,6,2019
17,White,Female,Hispanic,3,1,6,2019
17,Black,Male,Hispanic,3,4,6,2019
17,Black,Female,Hispanic,3,1,6,2019
17,TOM,Female,Hispanic,3,1,6,2019
17,White,Male,Not Hispanic,3,85,7,2019
17,White,Female,Not Hispanic,3,87,7,2019
17,Black,Male,Not Hispanic,3,47,7,2019
17,Black,Female,Not Hispanic,3,40,7,2019
17,AIAN,Male,Not Hispanic,3,1,7,2019
17,Asian,Female,Not Hispanic,3,1,7,2019
17,NHOPI,Male,Not Hispanic,3,1,7,2019
17,TOM,Male,Not Hispanic,3,3,7,2019
17,TOM,Female,Not Hispanic,3,1,7,2019
17,White,Male,Hispanic,3,2,7,2019
17,Black,Male,Hispanic,3,1,7,2019
17,TOM,Male,Hispanic,3,2,7,2019
17,White,Male,Not Hispanic,3,92,8,2019
17,White,Female,Not Hispanic,3,96,8,2019
17,Black,Male,Not Hispanic,3,48,8,2019
17,Black,Female,Not Hispanic,3,39,8,2019
17,AIAN,Female,Not Hispanic,3,2,8,2019
17,Asian,Male,Not Hispanic,3,1,8,2019
17,TOM,Male,Not Hispanic,3,3,8,2019
17,TOM,Female,Not Hispanic,3,1,8,2019
17,White,Male,Hispanic,3,2,8,2019
17,White,Female,Hispanic,3,2,8,2019
17,AIAN,Female,Hispanic,3,1,8,2019
17,White,Male,Not Hispanic,3,104,9,2019
17,White,Female,Not Hispanic,3,89,9,2019
17,Black,Male,Not Hispanic,3,43,9,2019
17,Black,Female,Not Hispanic,3,64,9,2019
17,AIAN,Male,Not Hispanic,3,1,9,2019
17,AIAN,Female,Not Hispanic,3,2,9,2019
17,Asian,Female,Not Hispanic,3,2,9,2019
17,NHOPI,Male,Not Hispanic,3,1,9,2019
17,NHOPI,Female,Not Hispanic,3,3,9,2019
17,TOM,Female,Not Hispanic,3,3,9,2019
17,White,Male,Hispanic,3,4,9,2019
17,White,Female,Hispanic,3,3,9,2019
17,Black,Female,Hispanic,3,1,9,2019
17,TOM,Male,Hispanic,3,1,9,2019
17,White,Male,Not Hispanic,3,88,10,2019
17,White,Female,Not Hispanic,3,115,10,2019
17,Black,Male,Not Hispanic,3,42,10,2019
17,Black,Female,Not Hispanic,3,53,10,2019
17,AIAN,Male,Not Hispanic,3,1,10,2019
17,Asian,Male,Not Hispanic,3,1,10,2019
17,NHOPI,Female,Not Hispanic,3,1,10,2019
17,TOM,Male,Not Hispanic,3,2,10,2019
17,White,Male,Hispanic,3,1,10,2019
17,White,Male,Not Hispanic,3,127,11,2019
17,White,Female,Not Hispanic,3,108,11,2019
17,Black,Male,Not Hispanic,3,61,11,2019
17,Black,Female,Not Hispanic,3,75,11,2019
17,Asian,Female,Not Hispanic,3,1,11,2019
17,NHOPI,Male,Not Hispanic,3,1,11,2019
17,NHOPI,Female,Not Hispanic,3,1,11,2019
17,TOM,Male,Not Hispanic,3,2,11,2019
17,White,Male,Hispanic,3,2,11,2019
17,White,Female,Hispanic,3,1,11,2019
17,Black,Male,Hispanic,3,1,11,2019
17,Black,Female,Hispanic,3,1,11,2019
17,White,Male,Not Hispanic,3,163,12,2019
17,White,Female,Not Hispanic,3,150,12,2019
17,Black,Male,Not Hispanic,3,63,12,2019
17,Black,Female,Not Hispanic,3,83,12,2019
17,AIAN,Male,Not Hispanic,3,4,12,2019
17,TOM,Male,Not Hispanic,3,3,12,2019
17,TOM,Female,Not Hispanic,3,3,12,2019
17,White,Male,Hispanic,3,1,12,2019
17,Black,Female,Hispanic,3,1,12,2019
17,White,Male,Not Hispanic,3,165,13,2019
17,White,Female,Not Hispanic,3,167,13,2019
17,Black,Male,Not Hispanic,3,60,13,2019
17,Black,Female,Not Hispanic,3,69,13,2019
17,AIAN,Male,Not Hispanic,3,1,13,2019
17,AIAN,Female,Not Hispanic,3,3,13,2019
17,Asian,Female,Not Hispanic,3,2,13,2019
17,TOM,Male,Not Hispanic,3,2,13,2019
17,TOM,Female,Not Hispanic,3,1,13,2019
17,White,Male,Hispanic,3,1,13,2019
17,White,Female,Hispanic,3,1,13,2019
17,White,Male,Not Hispanic,3,144,14,2019
17,White,Female,Not Hispanic,3,150,14,2019
17,Black,Male,Not Hispanic,3,78,14,2019
17,Black,Female,Not Hispanic,3,81,14,2019
17,AIAN,Male,Not Hispanic,3,4,14,2019
17,Asian,Female,Not Hispanic,3,3,14,2019
17,NHOPI,Male,Not Hispanic,3,1,14,2019
17,TOM,Male,Not Hispanic,3,2,14,2019
17,TOM,Female,Not Hispanic,3,2,14,2019
17,White,Male,Hispanic,3,1,14,2019
17,White,Female,Hispanic,3,1,14,2019
17,White,Male,Not Hispanic,3,113,15,2019
17,White,Female,Not Hispanic,3,127,15,2019
17,Black,Male,Not Hispanic,3,31,15,2019
17,Black,Female,Not Hispanic,3,36,15,2019
17,AIAN,Male,Not Hispanic,3,1,15,2019
17,AIAN,Female,Not Hispanic,3,2,15,2019
17,TOM,Female,Not Hispanic,3,2,15,2019
17,White,Male,Hispanic,3,5,15,2019
17,White,Female,Hispanic,3,1,15,2019
17,White,Male,Not Hispanic,3,84,16,2019
17,White,Female,Not Hispanic,3,111,16,2019
17,Black,Male,Not Hispanic,3,20,16,2019
17,Black,Female,Not Hispanic,3,25,16,2019
17,White,Female,Hispanic,3,1,16,2019
17,White,Male,Not Hispanic,3,56,17,2019
17,White,Female,Not Hispanic,3,75,17,2019
17,Black,Male,Not Hispanic,3,14,17,2019
17,Black,Female,Not Hispanic,3,20,17,2019
17,Asian,Male,Not Hispanic,3,1,17,2019
17,Asian,Female,Not Hispanic,3,1,17,2019
17,TOM,Male,Not Hispanic,3,2,17,2019
17,TOM,Female,Not Hispanic,3,1,17,2019
17,White,Female,Hispanic,3,1,17,2019
17,Black,Female,Hispanic,3,1,17,2019
17,White,Male,Not Hispanic,3,36,18,2019
17,White,Female,Not Hispanic,3,83,18,2019
17,Black,Male,Not Hispanic,3,23,18,2019
17,Black,Female,Not Hispanic,3,27,18,2019
17,AIAN,Male,Not Hispanic,3,1,18,2019
17,Asian,Female,Not Hispanic,3,1,18,2019
17,TOM,Male,Not Hispanic,3,2,18,2019
17,TOM,Female,Not Hispanic,3,3,18,2019
17,White,Female,Hispanic,3,1,18,2019
17,White,Male,Not Hispanic,5,346,1,2019
17,White,Female,Not Hispanic,5,325,1,2019
17,Black,Male,Not Hispanic,5,13,1,2019
17,Black,Female,Not Hispanic,5,10,1,2019
17,AIAN,Male,Not Hispanic,5,1,1,2019
17,AIAN,Female,Not Hispanic,5,3,1,2019
17,Asian,Male,Not Hispanic,5,1,1,2019
17,TOM,Male,Not Hispanic,5,31,1,2019
17,TOM,Female,Not Hispanic,5,23,1,2019
17,White,Male,Hispanic,5,8,1,2019
17,White,Female,Hispanic,5,13,1,2019
17,TOM,Female,Hispanic,5,1,1,2019
17,White,Male,Not Hispanic,5,368,2,2019
17,White,Female,Not Hispanic,5,362,2,2019
17,Black,Male,Not Hispanic,5,5,2,2019
17,Black,Female,Not Hispanic,5,12,2,2019
17,AIAN,Male,Not Hispanic,5,2,2,2019
17,AIAN,Female,Not Hispanic,5,1,2,2019
17,Asian,Male,Not Hispanic,5,5,2,2019
17,Asian,Female,Not Hispanic,5,1,2,2019
17,TOM,Male,Not Hispanic,5,23,2,2019
17,TOM,Female,Not Hispanic,5,18,2,2019
17,White,Male,Hispanic,5,12,2,2019
17,White,Female,Hispanic,5,11,2,2019
17,Asian,Female,Hispanic,5,1,2,2019
17,White,Male,Not Hispanic,5,434,3,2019
17,White,Female,Not Hispanic,5,404,3,2019
17,Black,Male,Not Hispanic,5,8,3,2019
17,Black,Female,Not Hispanic,5,16,3,2019
17,Asian,Male,Not Hispanic,5,4,3,2019
17,Asian,Female,Not Hispanic,5,2,3,2019
17,TOM,Male,Not Hispanic,5,13,3,2019
17,TOM,Female,Not Hispanic,5,8,3,2019
17,White,Male,Hispanic,5,13,3,2019
17,White,Female,Hispanic,5,18,3,2019
17,NHOPI,Male,Hispanic,5,1,3,2019
17,TOM,Male,Hispanic,5,1,3,2019
17,White,Male,Not Hispanic,5,450,4,2019
17,White,Female,Not Hispanic,5,396,4,2019
17,Black,Male,Not Hispanic,5,16,4,2019
17,Black,Female,Not Hispanic,5,11,4,2019
17,AIAN,Female,Not Hispanic,5,3,4,2019
17,Asian,Male,Not Hispanic,5,16,4,2019
17,Asian,Female,Not Hispanic,5,4,4,2019
17,TOM,Male,Not Hispanic,5,13,4,2019
17,TOM,Female,Not Hispanic,5,9,4,2019
17,White,Male,Hispanic,5,8,4,2019
17,White,Female,Hispanic,5,16,4,2019
17,Black,Male,Hispanic,5,1,4,2019
17,Black,Female,Hispanic,5,1,4,2019
17,AIAN,Male,Hispanic,5,3,4,2019
17,AIAN,Female,Hispanic,5,1,4,2019
17,TOM,Female,Hispanic,5,2,4,2019
17,White,Male,Not Hispanic,5,364,5,2019
17,White,Female,Not Hispanic,5,365,5,2019
17,Black,Male,Not Hispanic,5,52,5,2019
17,Black,Female,Not Hispanic,5,18,5,2019
17,AIAN,Male,Not Hispanic,5,4,5,2019
17,AIAN,Female,Not Hispanic,5,1,5,2019
17,Asian,Male,Not Hispanic,5,16,5,2019
17,Asian,Female,Not Hispanic,5,1,5,2019
17,TOM,Male,Not Hispanic,5,8,5,2019
17,TOM,Female,Not Hispanic,5,10,5,2019
17,White,Male,Hispanic,5,31,5,2019
17,White,Female,Hispanic,5,4,5,2019
17,Black,Male,Hispanic,5,2,5,2019
17,Black,Female,Hispanic,5,1,5,2019
17,AIAN,Male,Hispanic,5,2,5,2019
