Illinois,Race,Sex,Ethnicity,County,Count,Age,Year
17,White,Male,Not Hispanic,1,1485,1,2004
17,White,Female,Not Hispanic,1,1439,1,2004
17,Black,Male,Not Hispanic,1,79,1,2004
17,Black,Female,Not Hispanic,1,95,1,2004
17,AIAN,Male,Not Hispanic,1,2,1,2004
17,AIAN,Female,Not Hispanic,1,5,1,2004
17,Asian,Male,Not Hispanic,1,8,1,2004
17,Asian,Female,Not Hispanic,1,8,1,2004
17,TOM,Male,Not Hispanic,1,63,1,2004
17,TOM,Female,Not Hispanic,1,47,1,2004
17,White,Male,Hispanic,1,33,1,2004
17,White,Female,Hispanic,1,22,1,2004
17,Black,Male,Hispanic,1,1,1,2004
17,Black,Female,Hispanic,1,2,1,2004
17,TOM,Male,Hispanic,1,2,1,2004
17,TOM,Female,Hispanic,1,2,1,2004
17,White,Male,Not Hispanic,1,2002,2,2004
17,White,Female,Not Hispanic,1,1871,2,2004
17,Black,Male,Not Hispanic,1,85,2,2004
17,Black,Female,Not Hispanic,1,88,2,2004
17,AIAN,Male,Not Hispanic,1,2,2,2004
17,AIAN,Female,Not Hispanic,1,3,2,2004
17,Asian,Male,Not Hispanic,1,10,2,2004
17,Asian,Female,Not Hispanic,1,12,2,2004
17,NHOPI,Female,Not Hispanic,1,1,2,2004
17,TOM,Male,Not Hispanic,1,53,2,2004
17,TOM,Female,Not Hispanic,1,52,2,2004
17,White,Male,Hispanic,1,23,2,2004
17,White,Female,Hispanic,1,32,2,2004
17,Black,Male,Hispanic,1,1,2,2004
17,Black,Female,Hispanic,1,3,2,2004
17,TOM,Male,Hispanic,1,2,2,2004
17,TOM,Female,Hispanic,1,4,2,2004
17,White,Male,Not Hispanic,1,2196,3,2004
17,White,Female,Not Hispanic,1,2143,3,2004
17,Black,Male,Not Hispanic,1,87,3,2004
17,Black,Female,Not Hispanic,1,99,3,2004
17,AIAN,Male,Not Hispanic,1,2,3,2004
17,AIAN,Female,Not Hispanic,1,3,3,2004
17,Asian,Male,Not Hispanic,1,8,3,2004
17,Asian,Female,Not Hispanic,1,12,3,2004
17,NHOPI,Male,Not Hispanic,1,1,3,2004
17,NHOPI,Female,Not Hispanic,1,1,3,2004
17,TOM,Male,Not Hispanic,1,37,3,2004
17,TOM,Female,Not Hispanic,1,44,3,2004
17,White,Male,Hispanic,1,30,3,2004
17,White,Female,Hispanic,1,40,3,2004
17,Black,Male,Hispanic,1,3,3,2004
17,Black,Female,Hispanic,1,1,3,2004
17,AIAN,Male,Hispanic,1,1,3,2004
17,AIAN,Female,Hispanic,1,1,3,2004
17,TOM,Female,Hispanic,1,3,3,2004
17,White,Male,Not Hispanic,1,2338,4,2004
17,White,Female,Not Hispanic,1,2250,4,2004
17,Black,Male,Not Hispanic,1,126,4,2004
17,Black,Female,Not Hispanic,1,118,4,2004
17,AIAN,Male,Not Hispanic,1,5,4,2004
17,AIAN,Female,Not Hispanic,1,4,4,2004
17,Asian,Male,Not Hispanic,1,15,4,2004
17,Asian,Female,Not Hispanic,1,9,4,2004
17,NHOPI,Male,Not Hispanic,1,1,4,2004
17,NHOPI,Female,Not Hispanic,1,1,4,2004
17,TOM,Male,Not Hispanic,1,28,4,2004
17,TOM,Female,Not Hispanic,1,43,4,2004
17,White,Male,Hispanic,1,31,4,2004
17,White,Female,Hispanic,1,29,4,2004
17,Black,Male,Hispanic,1,2,4,2004
17,Black,Female,Hispanic,1,1,4,2004
17,Asian,Male,Hispanic,1,1,4,2004
17,TOM,Male,Hispanic,1,1,4,2004
17,TOM,Female,Hispanic,1,1,4,2004
17,White,Male,Not Hispanic,1,1960,5,2004
17,White,Female,Not Hispanic,1,2015,5,2004
17,Black,Male,Not Hispanic,1,106,5,2004
17,Black,Female,Not Hispanic,1,79,5,2004
17,AIAN,Male,Not Hispanic,1,3,5,2004
17,AIAN,Female,Not Hispanic,1,7,5,2004
17,Asian,Male,Not Hispanic,1,8,5,2004
17,Asian,Female,Not Hispanic,1,9,5,2004
17,NHOPI,Female,Not Hispanic,1,1,5,2004
17,TOM,Male,Not Hispanic,1,26,5,2004
17,TOM,Female,Not Hispanic,1,28,5,2004
17,White,Male,Hispanic,1,34,5,2004
17,White,Female,Hispanic,1,35,5,2004
17,Black,Male,Hispanic,1,1,5,2004
17,Black,Female,Hispanic,1,4,5,2004
17,AIAN,Female,Hispanic,1,1,5,2004
17,Asian,Male,Hispanic,1,1,5,2004
17,Asian,Female,Hispanic,1,1,5,2004
17,TOM,Male,Hispanic,1,2,5,2004
17,White,Male,Not Hispanic,1,1589,6,2004
17,White,Female,Not Hispanic,1,1553,6,2004
17,Black,Male,Not Hispanic,1,72,6,2004
17,Black,Female,Not Hispanic,1,54,6,2004
17,AIAN,Male,Not Hispanic,1,4,6,2004
17,AIAN,Female,Not Hispanic,1,5,6,2004
17,Asian,Male,Not Hispanic,1,12,6,2004
17,Asian,Female,Not Hispanic,1,16,6,2004
17,NHOPI,Female,Not Hispanic,1,1,6,2004
17,TOM,Male,Not Hispanic,1,20,6,2004
17,TOM,Female,Not Hispanic,1,18,6,2004
17,White,Male,Hispanic,1,20,6,2004
17,White,Female,Hispanic,1,21,6,2004
17,Black,Male,Hispanic,1,1,6,2004
17,Black,Female,Hispanic,1,2,6,2004
17,AIAN,Male,Hispanic,1,1,6,2004
17,AIAN,Female,Hispanic,1,1,6,2004
17,Asian,Male,Hispanic,1,1,6,2004
17,White,Male,Not Hispanic,1,1746,7,2004
17,White,Female,Not Hispanic,1,1807,7,2004
17,Black,Male,Not Hispanic,1,74,7,2004
