Illinois,Race,Sex,Ethnicity,County,Count,Age,Year
17,NHOPI,Female,Not Hispanic,1,1,3,2000
17,TOM,Male,Not Hispanic,1,27,3,2000
17,TOM,Female,Not Hispanic,1,45,3,2000
17,White,Male,Hispanic,1,26,3,2000
17,White,Female,Hispanic,1,34,3,2000
17,Black,Male,Hispanic,1,2,3,2000
17,Black,Female,Hispanic,1,1,3,2000
17,AIAN,Female,Hispanic,1,1,3,2000
17,TOM,Female,Hispanic,1,3,3,2000
17,White,Male,Not Hispanic,1,2369,4,2000
17,White,Female,Not Hispanic,1,2375,4,2000
17,Black,Male,Not Hispanic,1,119,4,2000
17,Black,Female,Not Hispanic,1,110,4,2000
17,AIAN,Male,Not Hispanic,1,8,4,2000
17,AIAN,Female,Not Hispanic,1,3,4,2000
17,Asian,Male,Not Hispanic,1,11,4,2000
17,Asian,Female,Not Hispanic,1,10,4,2000
17,NHOPI,Male,Not Hispanic,1,1,4,2000
17,NHOPI,Female,Not Hispanic,1,1,4,2000
17,TOM,Male,Not Hispanic,1,27,4,2000
17,TOM,Female,Not Hispanic,1,31,4,2000
17,White,Male,Hispanic,1,28,4,2000
17,White,Female,Hispanic,1,23,4,2000
17,Black,Male,Hispanic,1,2,4,2000
17,Black,Female,Hispanic,1,1,4,2000
17,Asian,Male,Hispanic,1,1,4,2000
17,TOM,Male,Hispanic,1,1,4,2000
17,TOM,Female,Hispanic,1,1,4,2000
17,White,Male,Not Hispanic,1,1846,5,2000
17,White,Female,Not Hispanic,1,1824,5,2000
17,Black,Male,Not Hispanic,1,104,5,2000
17,Black,Female,Not Hispanic,1,65,5,2000
17,AIAN,Male,Not Hispanic,1,2,5,2000
17,AIAN,Female,Not Hispanic,1,4,5,2000
17,Asian,Male,Not Hispanic,1,12,5,2000
17,Asian,Female,Not Hispanic,1,6,5,2000
17,TOM,Male,Not Hispanic,1,17,5,2000
17,TOM,Female,Not Hispanic,1,14,5,2000
17,White,Male,Hispanic,1,26,5,2000
17,White,Female,Hispanic,1,25,5,2000
17,Black,Male,Hispanic,1,1,5,2000
17,Black,Female,Hispanic,1,3,5,2000
17,AIAN,Female,Hispanic,1,1,5,2000
17,Asian,Female,Hispanic,1,1,5,2000
17,TOM,Male,Hispanic,1,2,5,2000
17,White,Male,Not Hispanic,1,1759,6,2000
17,White,Female,Not Hispanic,1,1774,6,2000
17,Black,Male,Not Hispanic,1,83,6,2000
17,Black,Female,Not Hispanic,1,63,6,2000
17,AIAN,Male,Not Hispanic,1,3,6,2000
17,AIAN,Female,Not Hispanic,1,4,6,2000
17,Asian,Male,Not Hispanic,1,10,6,2000
17,Asian,Female,Not Hispanic,1,13,6,2000
17,NHOPI,Female,Not Hispanic,1,1,6,2000
17,TOM,Male,Not Hispanic,1,12,6,2000
17,TOM,Female,Not Hispanic,1,10,6,2000
17,White,Male,Hispanic,1,19,6,2000
17,White,Female,Hispanic,1,24,6,2000
17,Black,Male,Hispanic,1,1,6,2000
17,Black,Female,Hispanic,1,1,6,2000
17,AIAN,Male,Hispanic,1,1,6,2000
17,AIAN,Female,Hispanic,1,1,6,2000
17,White,Male,Not Hispanic,1,1919,7,2000
17,White,Female,Not Hispanic,1,1981,7,2000
17,Black,Male,Not Hispanic,1,84,7,2000
17,Black,Female,Not Hispanic,1,69,7,2000
17,AIAN,Male,Not Hispanic,1,5,7,2000
17,AIAN,Female,Not Hispanic,1,3,7,2000
17,Asian,Male,Not Hispanic,1,8,7,2000
17,Asian,Female,Not Hispanic,1,11,7,2000
17,NHOPI,Female,Not Hispanic,1,1,7,2000
17,TOM,Male,Not Hispanic,1,7,7,2000
17,TOM,Female,Not Hispanic,1,15,7,2000
17,White,Male,Hispanic,1,13,7,2000
17,White,Female,Hispanic,1,23,7,2000
17,Black,Female,Hispanic,1,1,7,2000
17,AIAN,Male,Hispanic,1,1,7,2000
17,White,Male,Not Hispanic,1,2272,8,2000
17,White,Female,Not Hispanic,1,2439,8,2000
17,Black,Male,Not Hispanic,1,94,8,2000
17,Black,Female,Not Hispanic,1,65,8,2000
17,AIAN,Male,Not Hispanic,1,4,8,2000
17,AIAN,Female,Not Hispanic,1,1,8,2000
17,Asian,Male,Not Hispanic,1,11,8,2000
17,Asian,Female,Not Hispanic,1,14,8,2000
17,NHOPI,Female,Not Hispanic,1,1,8,2000
17,TOM,Male,Not Hispanic,1,6,8,2000
17,TOM,Female,Not Hispanic,1,10,8,2000
17,White,Male,Hispanic,1,24,8,2000
17,White,Female,Hispanic,1,12,8,2000
17,Black,Male,Hispanic,1,2,8,2000
17,AIAN,Male,Hispanic,1,1,8,2000
17,White,Male,Not Hispanic,1,2402,9,2000
17,White,Female,Not Hispanic,1,2397,9,2000
17,Black,Male,Not Hispanic,1,84,9,2000
17,Black,Female,Not Hispanic,1,65,9,2000
17,AIAN,Male,Not Hispanic,1,5,9,2000
17,AIAN,Female,Not Hispanic,1,6,9,2000
17,Asian,Male,Not Hispanic,1,6,9,2000
17,Asian,Female,Not Hispanic,1,13,9,2000
17,TOM,Male,Not Hispanic,1,11,9,2000
17,TOM,Female,Not Hispanic,1,12,9,2000
17,White,Male,Hispanic,1,10,9,2000
17,White,Female,Hispanic,1,19,9,2000
17,Black,Male,Hispanic,1,1,9,2000
17,NHOPI,Female,Hispanic,1,1,9,2000
17,TOM,Female,Hispanic,1,1,9,2000
17,White,Male,Not Hispanic,1,2225,10,2000
17,White,Female,Not Hispanic,1,2288,10,2000
17,Black,Male,Not Hispanic,1,60,10,2000
17,Black,Female,Not Hispanic,1,41,10,2000
17,AIAN,Male,Not Hispanic,1,6,10,2000
17,Asian,Male,Not Hispanic,1,8,10,2000
17,Asian,Female,Not Hispanic,1,15,10,2000
17,TOM,Male,Not Hispanic,1,13,10,2000
17,TOM,Female,Not Hispanic,1,10,10,2000
17,White,Male,Hispanic,1,9,10,2000
17,White,Female,Hispanic,1,14,10,2000
17,Black,Female,Hispanic,1,1,10,2000
17,AIAN,Male,Hispanic,1,1,10,2000
17,TOM,Male,Hispanic,1,1,10,2000
17,White,Male,Not Hispanic,1,1981,11,2000
17,White,Female,Not Hispanic,1,2090,11,2000
17,Black,Male,Not Hispanic,1,51,11,2000
17,Black,Female,Not Hispanic,1,46,11,2000
17,AIAN,Male,Not Hispanic,1,8,11,2000
17,AIAN,Female,Not Hispanic,1,2,11,2000
17,Asian,Male,Not Hispanic,1,8,11,2000
17,Asian,Female,Not Hispanic,1,19,11,2000
17,TOM,Male,Not Hispanic,1,8,11,2000
17,TOM,Female,Not Hispanic,1,9,11,2000
17,White,Male,Hispanic,1,4,11,2000
17,White,Female,Hispanic,1,8,11,2000
17,Black,Female,Hispanic,1,2,11,2000
17,AIAN,Male,Hispanic,1,1,11,2000
17,White,Male,Not Hispanic,1,1576,12,2000
17,White,Female,Not Hispanic,1,1771,12,2000
17,Black,Male,Not Hispanic,1,33,12,2000
17,Black,Female,Not Hispanic,1,37,12,2000
17,AIAN,Male,Not Hispanic,1,3,12,2000
17,AIAN,Female,Not Hispanic,1,4,12,2000
17,Asian,Male,Not Hispanic,1,10,12,2000
17,Asian,Female,Not Hispanic,1,10,12,2000
17,TOM,Male,Not Hispanic,1,4,12,2000
17,TOM,Female,Not Hispanic,1,5,12,2000
17,White,Male,Hispanic,1,5,12,2000
17,White,Female,Hispanic,1,9,12,2000
17,White,Male,Not Hispanic,1,1358,13,2000
17,White,Female,Not Hispanic,1,1472,13,2000
17,Black,Male,Not Hispanic,1,24,13,2000
17,Black,Female,Not Hispanic,1,33,13,2000
17,AIAN,Male,Not Hispanic,1,2,13,2000
17,AIAN,Female,Not Hispanic,1,3,13,2000
17,Asian,Male,Not Hispanic,1,9,13,2000
17,Asian,Female,Not Hispanic,1,5,13,2000
17,TOM,Male,Not Hispanic,1,1,13,2000
17,TOM,Female,Not Hispanic,1,3,13,2000
17,White,Male,Hispanic,1,6,13,2000
17,White,Female,Hispanic,1,2,13,2000
17,AIAN,Female,Hispanic,1,1,13,2000
17,White,Male,Not Hispanic,1,1181,14,2000
17,White,Female,Not Hispanic,1,1424,14,2000
17,Black,Male,Not Hispanic,1,20,14,2000
17,Black,Female,Not Hispanic,1,24,14,2000
17,AIAN,Female,Not Hispanic,1,3,14,2000
17,Asian,Male,Not Hispanic,1,3,14,2000
17,Asian,Female,Not Hispanic,1,5,14,2000
17,TOM,Male,Not Hispanic,1,5,14,2000
17,TOM,Female,Not Hispanic,1,4,14,2000
17,White,Male,Hispanic,1,3,14,2000
17,White,Female,Hispanic,1,10,14,2000
17,White,Male,Not Hispanic,1,1270,15,2000
17,White,Female,Not Hispanic,1,1543,15,2000
17,Black,Male,Not Hispanic,1,18,15,2000
17,Black,Female,Not Hispanic,1,25,15,2000
17,AIAN,Male,Not Hispanic,1,2,15,2000
17,AIAN,Female,Not Hispanic,1,2,15,2000
17,Asian,Female,Not Hispanic,1,3,15,2000
17,TOM,Male,Not Hispanic,1,5,15,2000
17,TOM,Female,Not Hispanic,1,4,15,2000
17,White,Male,Hispanic,1,5,15,2000
17,White,Female,Hispanic,1,5,15,2000
17,Asian,Male,Hispanic,1,1,15,2000
17,White,Male,Not Hispanic,1,1108,16,2000
17,White,Female,Not Hispanic,1,1475,16,2000
17,Black,Male,Not Hispanic,1,15,16,2000
17,Black,Female,Not Hispanic,1,12,16,2000
17,AIAN,Female,Not Hispanic,1,1,16,2000
17,NHOPI,Female,Not Hispanic,1,1,16,2000
17,TOM,Female,Not Hispanic,1,2,16,2000
17,White,Male,Hispanic,1,3,16,2000
17,White,Female,Hispanic,1,2,16,2000
17,Asian,Male,Hispanic,1,1,16,2000
17,White,Male,Not Hispanic,1,741,17,2000
17,White,Female,Not Hispanic,1,1111,17,2000
17,Black,Male,Not Hispanic,1,6,17,2000
17,Black,Female,Not Hispanic,1,14,17,2000
17,AIAN,Male,Not Hispanic,1,2,17,2000
17,Asian,Male,Not Hispanic,1,1,17,2000
17,TOM,Male,Not Hispanic,1,3,17,2000
17,TOM,Female,Not Hispanic,1,8,17,2000
17,White,Male,Hispanic,1,3,17,2000
17,White,Female,Hispanic,1,1,17,2000
17,White,Male,Not Hispanic,1,538,18,2000
17,White,Female,Not Hispanic,1,1367,18,2000
17,Black,Male,Not Hispanic,1,7,18,2000
17,Black,Female,Not Hispanic,1,18,18,2000
17,AIAN,Male,Not Hispanic,1,1,18,2000
17,Asian,Female,Not Hispanic,1,1,18,2000
17,TOM,Female,Not Hispanic,1,4,18,2000
17,White,Male,Not Hispanic,3,114,1,2000
17,White,Female,Not Hispanic,3,111,1,2000
17,Black,Male,Not Hispanic,3,112,1,2000
17,Black,Female,Not Hispanic,3,125,1,2000
17,Asian,Female,Not Hispanic,3,1,1,2000
17,TOM,Male,Not Hispanic,3,5,1,2000
17,TOM,Female,Not Hispanic,3,4,1,2000
17,White,Male,Hispanic,3,1,1,2000
17,White,Female,Hispanic,3,3,1,2000
17,Black,Female,Hispanic,3,1,1,2000
17,White,Male,Not Hispanic,3,185,2,2000
17,White,Female,Not Hispanic,3,151,2,2000
17,Black,Male,Not Hispanic,3,171,2,2000
17,Black,Female,Not Hispanic,3,149,2,2000
17,Asian,Male,Not Hispanic,3,1,2,2000
17,TOM,Male,Not Hispanic,3,4,2,2000
17,TOM,Female,Not Hispanic,3,7,2,2000
17,White,Male,Hispanic,3,4,2,2000
17,White,Female,Hispanic,3,3,2,2000
17,AIAN,Female,Hispanic,3,1,2,2000
17,White,Male,Not Hispanic,3,216,3,2000
17,White,Female,Not Hispanic,3,189,3,2000
17,Black,Male,Not Hispanic,3,154,3,2000
17,Black,Female,Not Hispanic,3,155,3,2000
17,Asian,Male,Not Hispanic,3,1,3,2000
17,TOM,Male,Not Hispanic,3,8,3,2000
17,TOM,Female,Not Hispanic,3,11,3,2000
17,White,Male,Hispanic,3,3,3,2000
17,White,Female,Hispanic,3,6,3,2000
17,Black,Female,Hispanic,3,1,3,2000
17,White,Male,Not Hispanic,3,218,4,2000
17,White,Female,Not Hispanic,3,182,4,2000
17,Black,Male,Not Hispanic,3,147,4,2000
17,Black,Female,Not Hispanic,3,131,4,2000
17,AIAN,Male,Not Hispanic,3,2,4,2000
17,Asian,Female,Not Hispanic,3,1,4,2000
17,TOM,Male,Not Hispanic,3,4,4,2000
17,TOM,Female,Not Hispanic,3,2,4,2000
17,White,Male,Hispanic,3,4,4,2000
17,White,Female,Hispanic,3,3,4,2000
17,Black,Male,Hispanic,3,1,4,2000
17,Black,Female,Hispanic,3,1,4,2000
17,White,Male,Not Hispanic,3,142,5,2000
17,White,Female,Not Hispanic,3,133,5,2000
17,Black,Male,Not Hispanic,3,108,5,2000
17,Black,Female,Not Hispanic,3,127,5,2000
17,AIAN,Male,Not Hispanic,3,4,5,2000
17,AIAN,Female,Not Hispanic,3,1,5,2000
17,Asian,Male,Not Hispanic,3,2,5,2000
17,TOM,Female,Not Hispanic,3,1,5,2000
17,White,Male,Hispanic,3,14,5,2000
17,White,Female,Hispanic,3,1,5,2000
17,Black,Male,Hispanic,3,1,5,2000
17,White,Male,Not Hispanic,3,139,6,2000
17,White,Female,Not Hispanic,3,158,6,2000
17,Black,Male,Not Hispanic,3,148,6,2000
17,Black,Female,Not Hispanic,3,111,6,2000
17,AIAN,Male,Not Hispanic,3,2,6,2000
17,AIAN,Female,Not Hispanic,3,1,6,2000
17,Asian,Male,Not Hispanic,3,2,6,2000
17,Asian,Female,Not Hispanic,3,2,6,2000
17,TOM,Female,Not Hispanic,3,3,6,2000
17,White,Male,Hispanic,3,18,6,2000
17,White,Female,Hispanic,3,5,6,2000
17,Black,Female,Hispanic,3,2,6,2000
17,White,Male,Not Hispanic,3,189,7,2000
17,White,Female,Not Hispanic,3,152,7,2000
17,Black,Male,Not Hispanic,3,144,7,2000
17,Black,Female,Not Hispanic,3,107,7,2000
17,AIAN,Female,Not Hispanic,3,1,7,2000
17,Asian,Male,Not Hispanic,3,2,7,2000
17,TOM,Female,Not Hispanic,3,2,7,2000
17,White,Male,Hispanic,3,23,7,2000
17,Black,Female,Hispanic,3,1,7,2000
17,White,Male,Not Hispanic,3,202,8,2000
17,White,Female,Not Hispanic,3,176,8,2000
17,Black,Male,Not Hispanic,3,148,8,2000
17,Black,Female,Not Hispanic,3,100,8,2000
17,AIAN,Male,Not Hispanic,3,1,8,2000
17,AIAN,Female,Not Hispanic,3,1,8,2000
17,Asian,Male,Not Hispanic,3,1,8,2000
17,Asian,Female,Not Hispanic,3,3,8,2000
17,TOM,Male,Not Hispanic,3,1,8,2000
17,TOM,Female,Not Hispanic,3,2,8,2000
17,White,Male,Hispanic,3,21,8,2000
17,White,Female,Hispanic,3,1,8,2000
17,Black,Male,Hispanic,3,1,8,2000
17,White,Male,Not Hispanic,3,235,9,2000
17,White,Female,Not Hispanic,3,232,9,2000
17,Black,Male,Not Hispanic,3,129,9,2000
17,Black,Female,Not Hispanic,3,113,9,2000
17,AIAN,Female,Not Hispanic,3,2,9,2000
17,Asian,Female,Not Hispanic,3,1,9,2000
17,TOM,Female,Not Hispanic,3,2,9,2000
17,White,Male,Hispanic,3,8,9,2000
17,White,Female,Hispanic,3,1,9,2000
17,White,Male,Not Hispanic,3,221,10,2000
17,White,Female,Not Hispanic,3,209,10,2000
17,Black,Male,Not Hispanic,3,125,10,2000
17,Black,Female,Not Hispanic,3,114,10,2000
17,AIAN,Male,Not Hispanic,3,2,10,2000
17,Asian,Female,Not Hispanic,3,2,10,2000
17,TOM,Male,Not Hispanic,3,3,10,2000
17,TOM,Female,Not Hispanic,3,2,10,2000
17,White,Male,Hispanic,3,4,10,2000
17,White,Female,Hispanic,3,1,10,2000
17,White,Male,Not Hispanic,3,198,11,2000
17,White,Female,Not Hispanic,3,206,11,2000
17,Black,Male,Not Hispanic,3,81,11,2000
17,Black,Female,Not Hispanic,3,84,11,2000
17,AIAN,Male,Not Hispanic,3,2,11,2000
17,AIAN,Female,Not Hispanic,3,2,11,2000
17,Asian,Male,Not Hispanic,3,2,11,2000
17,Asian,Female,Not Hispanic,3,5,11,2000
17,TOM,Male,Not Hispanic,3,3,11,2000
17,TOM,Female,Not Hispanic,3,1,11,2000
17,White,Male,Hispanic,3,3,11,2000
17,White,Female,Hispanic,3,1,11,2000
17,White,Male,Not Hispanic,3,177,12,2000
17,White,Female,Not Hispanic,3,183,12,2000
17,Black,Male,Not Hispanic,3,53,12,2000
17,Black,Female,Not Hispanic,3,63,12,2000
17,AIAN,Male,Not Hispanic,3,1,12,2000
17,AIAN,Female,Not Hispanic,3,1,12,2000
17,Asian,Female,Not Hispanic,3,2,12,2000
17,TOM,Male,Not Hispanic,3,2,12,2000
17,TOM,Female,Not Hispanic,3,3,12,2000
17,White,Male,Not Hispanic,3,160,13,2000
17,White,Female,Not Hispanic,3,168,13,2000
17,Black,Male,Not Hispanic,3,49,13,2000
17,Black,Female,Not Hispanic,3,61,13,2000
17,Asian,Male,Not Hispanic,3,4,13,2000
17,Asian,Female,Not Hispanic,3,2,13,2000
17,TOM,Male,Not Hispanic,3,1,13,2000
17,TOM,Female,Not Hispanic,3,1,13,2000
17,White,Male,Hispanic,3,1,13,2000
17,White,Female,Hispanic,3,2,13,2000
17,Black,Female,Hispanic,3,1,13,2000
17,White,Male,Not Hispanic,3,143,14,2000
17,White,Female,Not Hispanic,3,179,14,2000
17,Black,Male,Not Hispanic,3,42,14,2000
17,Black,Female,Not Hispanic,3,63,14,2000
17,AIAN,Male,Not Hispanic,3,1,14,2000
17,AIAN,Female,Not Hispanic,3,1,14,2000
17,Asian,Female,Not Hispanic,3,1,14,2000
17,NHOPI,Male,Not Hispanic,3,1,14,2000
17,TOM,Male,Not Hispanic,3,4,14,2000
17,TOM,Female,Not Hispanic,3,1,14,2000
17,White,Male,Hispanic,3,1,14,2000
17,White,Male,Not Hispanic,3,143,15,2000
17,White,Female,Not Hispanic,3,171,15,2000
17,Black,Male,Not Hispanic,3,27,15,2000
17,Black,Female,Not Hispanic,3,46,15,2000
17,White,Male,Hispanic,3,1,15,2000
17,White,Female,Hispanic,3,2,15,2000
17,White,Male,Not Hispanic,3,92,16,2000
17,White,Female,Not Hispanic,3,168,16,2000
17,Black,Male,Not Hispanic,3,22,16,2000
17,Black,Female,Not Hispanic,3,37,16,2000
17,Asian,Male,Not Hispanic,3,1,16,2000
17,NHOPI,Female,Not Hispanic,3,1,16,2000
17,TOM,Male,Not Hispanic,3,1,16,2000
17,White,Female,Hispanic,3,1,16,2000
17,White,Male,Not Hispanic,3,78,17,2000
17,White,Female,Not Hispanic,3,113,17,2000
17,Black,Male,Not Hispanic,3,21,17,2000
17,Black,Female,Not Hispanic,3,25,17,2000
17,White,Male,Hispanic,3,1,17,2000
17,White,Male,Not Hispanic,3,62,18,2000
17,White,Female,Not Hispanic,3,116,18,2000
17,Black,Male,Not Hispanic,3,17,18,2000
17,Black,Female,Not Hispanic,3,46,18,2000
17,White,Male,Not Hispanic,5,376,1,2000
17,White,Female,Not Hispanic,5,361,1,2000
17,Black,Male,Not Hispanic,5,9,1,2000
17,Black,Female,Not Hispanic,5,16,1,2000
17,AIAN,Male,Not Hispanic,5,1,1,2000
17,Asian,Male,Not Hispanic,5,2,1,2000
17,TOM,Male,Not Hispanic,5,3,1,2000
17,TOM,Female,Not Hispanic,5,5,1,2000
17,White,Male,Hispanic,5,5,1,2000
17,White,Female,Hispanic,5,8,1,2000
17,Black,Male,Hispanic,5,1,1,2000
17,Black,Female,Hispanic,5,1,1,2000
17,White,Male,Not Hispanic,5,519,2,2000
17,White,Female,Not Hispanic,5,459,2,2000
17,Black,Male,Not Hispanic,5,26,2,2000
17,Black,Female,Not Hispanic,5,21,2,2000
17,AIAN,Male,Not Hispanic,5,3,2,2000
17,AIAN,Female,Not Hispanic,5,3,2,2000
17,Asian,Female,Not Hispanic,5,2,2,2000
17,NHOPI,Female,Not Hispanic,5,1,2,2000
17,TOM,Male,Not Hispanic,5,6,2,2000
17,TOM,Female,Not Hispanic,5,2,2,2000
17,White,Male,Hispanic,5,11,2,2000
17,White,Female,Hispanic,5,10,2,2000
17,Black,Male,Hispanic,5,1,2,2000
17,AIAN,Male,Hispanic,5,2,2,2000
17,AIAN,Female,Hispanic,5,1,2,2000
17,White,Male,Not Hispanic,5,509,3,2000
17,White,Female,Not Hispanic,5,500,3,2000
17,Black,Male,Not Hispanic,5,25,3,2000
17,Black,Female,Not Hispanic,5,16,3,2000
17,AIAN,Female,Not Hispanic,5,3,3,2000
17,Asian,Female,Not Hispanic,5,2,3,2000
17,NHOPI,Male,Not Hispanic,5,1,3,2000
17,NHOPI,Female,Not Hispanic,5,1,3,2000
17,TOM,Male,Not Hispanic,5,3,3,2000
17,TOM,Female,Not Hispanic,5,7,3,2000
17,White,Male,Hispanic,5,6,3,2000
17,White,Female,Hispanic,5,10,3,2000
17,Black,Female,Hispanic,5,1,3,2000
17,AIAN,Female,Hispanic,5,1,3,2000
17,TOM,Female,Hispanic,5,1,3,2000
17,White,Male,Not Hispanic,5,624,4,2000
17,White,Female,Not Hispanic,5,603,4,2000
17,Black,Male,Not Hispanic,5,34,4,2000
17,Black,Female,Not Hispanic,5,27,4,2000
17,AIAN,Female,Not Hispanic,5,3,4,2000
17,Asian,Male,Not Hispanic,5,2,4,2000
17,Asian,Female,Not Hispanic,5,1,4,2000
17,NHOPI,Female,Not Hispanic,5,1,4,2000
17,TOM,Male,Not Hispanic,5,12,4,2000
17,TOM,Female,Not Hispanic,5,9,4,2000
17,White,Male,Hispanic,5,9,4,2000
17,White,Female,Hispanic,5,6,4,2000
17,Black,Female,Hispanic,5,1,4,2000
17,White,Male,Not Hispanic,5,608,5,2000
17,White,Female,Not Hispanic,5,645,5,2000
17,Black,Male,Not Hispanic,5,112,5,2000
17,Black,Female,Not Hispanic,5,14,5,2000
17,AIAN,Male,Not Hispanic,5,13,5,2000
17,Asian,Male,Not Hispanic,5,6,5,2000
17,Asian,Female,Not Hispanic,5,3,5,2000
17,NHOPI,Male,Not Hispanic,5,1,5,2000
17,TOM,Male,Not Hispanic,5,6,5,2000
17,White,Male,Hispanic,5,24,5,2000
17,White,Female,Hispanic,5,9,5,2000
17,Black,Male,Hispanic,5,2,5,2000
17,Asian,Female,Hispanic,5,1,5,2000
17,TOM,Female,Hispanic,5,1,5,2000
17,White,Male,Not Hispanic,5,487,6,2000
17,White,Female,Not Hispanic,5,375,6,2000
17,Black,Male,Not Hispanic,5,237,6,2000
17,Black,Female,Not Hispanic,5,9,6,2000
17,AIAN,Male,Not Hispanic,5,5,6,2000
17,AIAN,Female,Not Hispanic,5,2,6,2000
17,Asian,Male,Not Hispanic,5,2,6,2000
17,Asian,Female,Not Hispanic,5,1,6,2000
17,TOM,Male,Not Hispanic,5,6,6,2000
17,TOM,Female,Not Hispanic,5,5,6,2000
17,White,Male,Hispanic,5,22,6,2000
17,White,Female,Hispanic,5,7,6,2000
17,Black,Male,Hispanic,5,1,6,2000
17,Black,Female,Hispanic,5,2,6,2000
17,AIAN,Male,Hispanic,5,2,6,2000
17,AIAN,Female,Hispanic,5,1,6,2000
17,White,Male,Not Hispanic,5,609,7,2000
17,White,Female,Not Hispanic,5,430,7,2000
17,Black,Male,Not Hispanic,5,192,7,2000
17,Black,Female,Not Hispanic,5,9,7,2000
17,AIAN,Male,Not Hispanic,5,4,7,2000
17,AIAN,Female,Not Hispanic,5,1,7,2000
17,Asian,Male,Not Hispanic,5,1,7,2000
17,Asian,Female,Not Hispanic,5,1,7,2000
17,TOM,Male,Not Hispanic,5,1,7,2000
17,TOM,Female,Not Hispanic,5,3,7,2000
17,White,Male,Hispanic,5,17,7,2000
17,White,Female,Hispanic,5,4,7,2000
17,Black,Male,Hispanic,5,1,7,2000
17,AIAN,Male,Hispanic,5,1,7,2000
17,White,Male,Not Hispanic,5,633,8,2000
17,White,Female,Not Hispanic,5,537,8,2000
17,Black,Male,Not Hispanic,5,144,8,2000
17,Black,Female,Not Hispanic,5,15,8,2000
17,AIAN,Male,Not Hispanic,5,7,8,2000
17,Asian,Male,Not Hispanic,5,3,8,2000
17,Asian,Female,Not Hispanic,5,3,8,2000
17,TOM,Male,Not Hispanic,5,3,8,2000
17,TOM,Female,Not Hispanic,5,1,8,2000
17,White,Male,Hispanic,5,23,8,2000
17,White,Female,Hispanic,5,6,8,2000
17,White,Male,Not Hispanic,5,644,9,2000
17,White,Female,Not Hispanic,5,562,9,2000
17,Black,Male,Not Hispanic,5,110,9,2000
17,Black,Female,Not Hispanic,5,18,9,2000
17,AIAN,Male,Not Hispanic,5,5,9,2000
17,AIAN,Female,Not Hispanic,5,1,9,2000
17,Asian,Male,Not Hispanic,5,1,9,2000
17,Asian,Female,Not Hispanic,5,1,9,2000
17,NHOPI,Male,Not Hispanic,5,1,9,2000
17,NHOPI,Female,Not Hispanic,5,2,9,2000
17,TOM,Male,Not Hispanic,5,2,9,2000
17,TOM,Female,Not Hispanic,5,3,9,2000
17,White,Male,Hispanic,5,12,9,2000
17,White,Female,Hispanic,5,2,9,2000
17,Black,Female,Hispanic,5,1,9,2000
17,White,Male,Not Hispanic,5,647,10,2000
17,White,Female,Not Hispanic,5,560,10,2000
17,Black,Male,Not Hispanic,5,70,10,2000
17,Black,Female,Not Hispanic,5,13,10,2000
17,AIAN,Male,Not Hispanic,5,5,10,2000
17,AIAN,Female,Not Hispanic,5,4,10,2000
17,Asian,Male,Not Hispanic,5,1,10,2000
17,Asian,Female,Not Hispanic,5,2,10,2000
17,TOM,Male,Not Hispanic,5,1,10,2000
17,TOM,Female,Not Hispanic,5,6,10,2000
17,White,Male,Hispanic,5,8,10,2000
17,White,Female,Hispanic,5,3,10,2000
17,White,Male,Not Hispanic,5,545,11,2000
