Illinois,Race,Sex,Ethnicity,County,Count,Age,Year
17,TOM,Male,Not Hispanic,1,20,5,2002
17,TOM,Female,Not Hispanic,1,22,5,2002
17,White,Male,Hispanic,1,35,5,2002
17,White,Female,Hispanic,1,35,5,2002
17,Black,Male,Hispanic,1,1,5,2002
17,Black,Female,Hispanic,1,4,5,2002
17,AIAN,Female,Hispanic,1,1,5,2002
17,Asian,Female,Hispanic,1,1,5,2002
17,TOM,Male,Hispanic,1,2,5,2002
17,White,Male,Not Hispanic,1,1596,6,2002
17,White,Female,Not Hispanic,1,1560,6,2002
17,Black,Male,Not Hispanic,1,79,6,2002
17,Black,Female,Not Hispanic,1,67,6,2002
17,AIAN,Male,Not Hispanic,1,4,6,2002
17,AIAN,Female,Not Hispanic,1,4,6,2002
17,Asian,Male,Not Hispanic,1,10,6,2002
17,Asian,Female,Not Hispanic,1,15,6,2002
17,NHOPI,Female,Not Hispanic,1,1,6,2002
17,TOM,Male,Not Hispanic,1,14,6,2002
17,TOM,Female,Not Hispanic,1,14,6,2002
17,White,Male,Hispanic,1,21,6,2002
17,White,Female,Hispanic,1,27,6,2002
17,Black,Male,Hispanic,1,1,6,2002
17,Black,Female,Hispanic,1,2,6,2002
17,AIAN,Male,Hispanic,1,1,6,2002
17,AIAN,Female,Hispanic,1,1,6,2002
17,White,Male,Not Hispanic,1,1802,7,2002
17,White,Female,Not Hispanic,1,1965,7,2002
17,Black,Male,Not Hispanic,1,77,7,2002
17,Black,Female,Not Hispanic,1,65,7,2002
17,AIAN,Male,Not Hispanic,1,5,7,2002
17,AIAN,Female,Not Hispanic,1,3,7,2002
17,Asian,Male,Not Hispanic,1,11,7,2002
17,Asian,Female,Not Hispanic,1,10,7,2002
17,NHOPI,Female,Not Hispanic,1,1,7,2002
17,TOM,Male,Not Hispanic,1,8,7,2002
17,TOM,Female,Not Hispanic,1,16,7,2002
17,White,Male,Hispanic,1,18,7,2002
17,White,Female,Hispanic,1,18,7,2002
17,Black,Female,Hispanic,1,1,7,2002
17,AIAN,Male,Hispanic,1,1,7,2002
17,White,Male,Not Hispanic,1,2086,8,2002
17,White,Female,Not Hispanic,1,2219,8,2002
17,Black,Male,Not Hispanic,1,90,8,2002
17,Black,Female,Not Hispanic,1,56,8,2002
17,AIAN,Male,Not Hispanic,1,4,8,2002
17,AIAN,Female,Not Hispanic,1,1,8,2002
17,Asian,Male,Not Hispanic,1,15,8,2002
17,Asian,Female,Not Hispanic,1,12,8,2002
17,NHOPI,Female,Not Hispanic,1,1,8,2002
17,TOM,Male,Not Hispanic,1,8,8,2002
17,TOM,Female,Not Hispanic,1,10,8,2002
17,White,Male,Hispanic,1,21,8,2002
17,White,Female,Hispanic,1,17,8,2002
17,Black,Male,Hispanic,1,2,8,2002
17,AIAN,Male,Hispanic,1,1,8,2002
17,White,Male,Not Hispanic,1,2436,9,2002
17,White,Female,Not Hispanic,1,2447,9,2002
17,Black,Male,Not Hispanic,1,99,9,2002
17,Black,Female,Not Hispanic,1,67,9,2002
17,AIAN,Male,Not Hispanic,1,5,9,2002
17,AIAN,Female,Not Hispanic,1,5,9,2002
17,Asian,Male,Not Hispanic,1,9,9,2002
17,Asian,Female,Not Hispanic,1,10,9,2002
17,TOM,Male,Not Hispanic,1,13,9,2002
17,TOM,Female,Not Hispanic,1,13,9,2002
17,White,Male,Hispanic,1,16,9,2002
17,White,Female,Hispanic,1,22,9,2002
17,Black,Male,Hispanic,1,1,9,2002
17,NHOPI,Female,Hispanic,1,1,9,2002
17,TOM,Female,Hispanic,1,1,9,2002
17,White,Male,Not Hispanic,1,2212,10,2002
17,White,Female,Not Hispanic,1,2323,10,2002
17,Black,Male,Not Hispanic,1,76,10,2002
17,Black,Female,Not Hispanic,1,41,10,2002
17,AIAN,Male,Not Hispanic,1,5,10,2002
17,AIAN,Female,Not Hispanic,1,1,10,2002
17,Asian,Male,Not Hispanic,1,7,10,2002
17,Asian,Female,Not Hispanic,1,12,10,2002
17,TOM,Male,Not Hispanic,1,13,10,2002
17,TOM,Female,Not Hispanic,1,11,10,2002
17,White,Male,Hispanic,1,11,10,2002
17,White,Female,Hispanic,1,16,10,2002
17,Black,Female,Hispanic,1,1,10,2002
17,AIAN,Male,Hispanic,1,1,10,2002
17,White,Male,Not Hispanic,1,2156,11,2002
17,White,Female,Not Hispanic,1,2168,11,2002
17,Black,Male,Not Hispanic,1,54,11,2002
17,Black,Female,Not Hispanic,1,50,11,2002
17,AIAN,Male,Not Hispanic,1,6,11,2002
17,AIAN,Female,Not Hispanic,1,3,11,2002
17,Asian,Male,Not Hispanic,1,10,11,2002
17,Asian,Female,Not Hispanic,1,27,11,2002
17,NHOPI,Male,Not Hispanic,1,1,11,2002
17,TOM,Male,Not Hispanic,1,8,11,2002
17,TOM,Female,Not Hispanic,1,13,11,2002
17,White,Male,Hispanic,1,6,11,2002
17,White,Female,Hispanic,1,14,11,2002
17,Black,Female,Hispanic,1,2,11,2002
17,AIAN,Male,Hispanic,1,1,11,2002
17,White,Male,Not Hispanic,1,1686,12,2002
17,White,Female,Not Hispanic,1,1885,12,2002
17,Black,Male,Not Hispanic,1,41,12,2002
17,Black,Female,Not Hispanic,1,33,12,2002
17,AIAN,Male,Not Hispanic,1,3,12,2002
17,AIAN,Female,Not Hispanic,1,3,12,2002
17,Asian,Male,Not Hispanic,1,9,12,2002
17,Asian,Female,Not Hispanic,1,10,12,2002
17,TOM,Male,Not Hispanic,1,4,12,2002
17,TOM,Female,Not Hispanic,1,7,12,2002
17,White,Male,Hispanic,1,9,12,2002
17,White,Female,Hispanic,1,11,12,2002
17,White,Male,Not Hispanic,1,1371,13,2002
17,White,Female,Not Hispanic,1,1525,13,2002
17,Black,Male,Not Hispanic,1,17,13,2002
17,Black,Female,Not Hispanic,1,32,13,2002
17,AIAN,Male,Not Hispanic,1,2,13,2002
17,AIAN,Female,Not Hispanic,1,2,13,2002
17,Asian,Male,Not Hispanic,1,9,13,2002
17,Asian,Female,Not Hispanic,1,9,13,2002
17,TOM,Male,Not Hispanic,1,2,13,2002
17,TOM,Female,Not Hispanic,1,3,13,2002
17,White,Male,Hispanic,1,6,13,2002
17,White,Female,Hispanic,1,3,13,2002
17,AIAN,Female,Hispanic,1,1,13,2002
17,White,Male,Not Hispanic,1,1195,14,2002
17,White,Female,Not Hispanic,1,1410,14,2002
17,Black,Male,Not Hispanic,1,24,14,2002
17,Black,Female,Not Hispanic,1,32,14,2002
17,AIAN,Female,Not Hispanic,1,2,14,2002
17,Asian,Male,Not Hispanic,1,5,14,2002
17,Asian,Female,Not Hispanic,1,6,14,2002
17,TOM,Male,Not Hispanic,1,5,14,2002
17,TOM,Female,Not Hispanic,1,4,14,2002
17,White,Male,Hispanic,1,5,14,2002
17,White,Female,Hispanic,1,10,14,2002
17,White,Male,Not Hispanic,1,1175,15,2002
17,White,Female,Not Hispanic,1,1473,15,2002
17,Black,Male,Not Hispanic,1,18,15,2002
17,Black,Female,Not Hispanic,1,26,15,2002
17,AIAN,Male,Not Hispanic,1,2,15,2002
17,AIAN,Female,Not Hispanic,1,2,15,2002
17,Asian,Male,Not Hispanic,1,1,15,2002
17,Asian,Female,Not Hispanic,1,3,15,2002
17,TOM,Male,Not Hispanic,1,5,15,2002
17,TOM,Female,Not Hispanic,1,5,15,2002
17,White,Male,Hispanic,1,5,15,2002
17,White,Female,Hispanic,1,5,15,2002
17,Asian,Male,Hispanic,1,1,15,2002
17,White,Male,Not Hispanic,1,1117,16,2002
17,White,Female,Not Hispanic,1,1466,16,2002
17,Black,Male,Not Hispanic,1,13,16,2002
17,Black,Female,Not Hispanic,1,17,16,2002
17,AIAN,Female,Not Hispanic,1,1,16,2002
17,TOM,Female,Not Hispanic,1,2,16,2002
17,White,Male,Hispanic,1,3,16,2002
17,White,Female,Hispanic,1,2,16,2002
17,Asian,Male,Hispanic,1,1,16,2002
17,White,Male,Not Hispanic,1,747,17,2002
17,White,Female,Not Hispanic,1,1144,17,2002
17,Black,Male,Not Hispanic,1,8,17,2002
17,Black,Female,Not Hispanic,1,11,17,2002
17,AIAN,Male,Not Hispanic,1,2,17,2002
17,Asian,Male,Not Hispanic,1,1,17,2002
17,TOM,Male,Not Hispanic,1,3,17,2002
17,TOM,Female,Not Hispanic,1,6,17,2002
17,White,Male,Hispanic,1,3,17,2002
17,White,Female,Hispanic,1,1,17,2002
17,White,Male,Not Hispanic,1,579,18,2002
17,White,Female,Not Hispanic,1,1345,18,2002
17,Black,Male,Not Hispanic,1,8,18,2002
17,Black,Female,Not Hispanic,1,15,18,2002
17,AIAN,Male,Not Hispanic,1,1,18,2002
17,Asian,Female,Not Hispanic,1,1,18,2002
17,TOM,Female,Not Hispanic,1,5,18,2002
17,White,Male,Hispanic,1,2,18,2002
17,White,Female,Hispanic,1,1,18,2002
17,White,Male,Not Hispanic,3,156,1,2002
17,White,Female,Not Hispanic,3,117,1,2002
17,Black,Male,Not Hispanic,3,97,1,2002
17,Black,Female,Not Hispanic,3,123,1,2002
17,Asian,Female,Not Hispanic,3,1,1,2002
17,TOM,Male,Not Hispanic,3,5,1,2002
17,TOM,Female,Not Hispanic,3,7,1,2002
17,White,Male,Hispanic,3,1,1,2002
17,White,Female,Hispanic,3,3,1,2002
17,Black,Female,Hispanic,3,1,1,2002
17,White,Male,Not Hispanic,3,140,2,2002
17,White,Female,Not Hispanic,3,142,2,2002
17,Black,Male,Not Hispanic,3,142,2,2002
17,Black,Female,Not Hispanic,3,144,2,2002
17,Asian,Male,Not Hispanic,3,1,2,2002
17,TOM,Male,Not Hispanic,3,6,2,2002
17,TOM,Female,Not Hispanic,3,9,2,2002
17,White,Male,Hispanic,3,4,2,2002
17,White,Female,Hispanic,3,3,2,2002
17,AIAN,Female,Hispanic,3,1,2,2002
17,White,Male,Not Hispanic,3,214,3,2002
17,White,Female,Not Hispanic,3,187,3,2002
17,Black,Male,Not Hispanic,3,145,3,2002
17,Black,Female,Not Hispanic,3,160,3,2002
17,Asian,Male,Not Hispanic,3,1,3,2002
17,TOM,Male,Not Hispanic,3,7,3,2002
17,TOM,Female,Not Hispanic,3,9,3,2002
17,White,Male,Hispanic,3,3,3,2002
17,White,Female,Hispanic,3,5,3,2002
17,Black,Female,Hispanic,3,1,3,2002
17,White,Male,Not Hispanic,3,207,4,2002
17,White,Female,Not Hispanic,3,171,4,2002
17,Black,Male,Not Hispanic,3,175,4,2002
17,Black,Female,Not Hispanic,3,127,4,2002
17,AIAN,Male,Not Hispanic,3,2,4,2002
17,Asian,Female,Not Hispanic,3,1,4,2002
17,TOM,Male,Not Hispanic,3,5,4,2002
17,TOM,Female,Not Hispanic,3,2,4,2002
17,White,Male,Hispanic,3,5,4,2002
17,White,Female,Hispanic,3,4,4,2002
17,Black,Male,Hispanic,3,1,4,2002
17,Black,Female,Hispanic,3,1,4,2002
17,White,Male,Not Hispanic,3,158,5,2002
17,White,Female,Not Hispanic,3,142,5,2002
17,Black,Male,Not Hispanic,3,110,5,2002
17,Black,Female,Not Hispanic,3,117,5,2002
17,AIAN,Male,Not Hispanic,3,3,5,2002
17,AIAN,Female,Not Hispanic,3,1,5,2002
17,Asian,Male,Not Hispanic,3,2,5,2002
17,TOM,Female,Not Hispanic,3,1,5,2002
17,White,Male,Hispanic,3,14,5,2002
17,White,Female,Hispanic,3,1,5,2002
17,Black,Male,Hispanic,3,1,5,2002
17,White,Male,Not Hispanic,3,138,6,2002
17,White,Female,Not Hispanic,3,149,6,2002
17,Black,Male,Not Hispanic,3,131,6,2002
17,Black,Female,Not Hispanic,3,107,6,2002
17,AIAN,Male,Not Hispanic,3,2,6,2002
17,AIAN,Female,Not Hispanic,3,1,6,2002
17,Asian,Male,Not Hispanic,3,2,6,2002
17,Asian,Female,Not Hispanic,3,2,6,2002
17,TOM,Female,Not Hispanic,3,2,6,2002
17,White,Male,Hispanic,3,19,6,2002
17,White,Female,Hispanic,3,5,6,2002
17,Black,Male,Hispanic,3,2,6,2002
17,Black,Female,Hispanic,3,2,6,2002
17,White,Male,Not Hispanic,3,174,7,2002
17,White,Female,Not Hispanic,3,154,7,2002
17,Black,Male,Not Hispanic,3,148,7,2002
17,Black,Female,Not Hispanic,3,97,7,2002
17,AIAN,Female,Not Hispanic,3,1,7,2002
17,Asian,Male,Not Hispanic,3,2,7,2002
17,TOM,Female,Not Hispanic,3,2,7,2002
17,White,Male,Hispanic,3,20,7,2002
17,Black,Male,Hispanic,3,1,7,2002
17,Black,Female,Hispanic,3,1,7,2002
17,White,Male,Not Hispanic,3,207,8,2002
17,White,Female,Not Hispanic,3,177,8,2002
17,Black,Male,Not Hispanic,3,148,8,2002
17,Black,Female,Not Hispanic,3,99,8,2002
17,AIAN,Male,Not Hispanic,3,1,8,2002
17,AIAN,Female,Not Hispanic,3,1,8,2002
17,Asian,Male,Not Hispanic,3,1,8,2002
17,Asian,Female,Not Hispanic,3,3,8,2002
17,TOM,Male,Not Hispanic,3,1,8,2002
17,TOM,Female,Not Hispanic,3,2,8,2002
17,White,Male,Hispanic,3,19,8,2002
17,White,Female,Hispanic,3,1,8,2002
17,Black,Male,Hispanic,3,2,8,2002
17,White,Male,Not Hispanic,3,231,9,2002
17,White,Female,Not Hispanic,3,216,9,2002
17,Black,Male,Not Hispanic,3,117,9,2002
17,Black,Female,Not Hispanic,3,115,9,2002
17,AIAN,Female,Not Hispanic,3,2,9,2002
17,Asian,Female,Not Hispanic,3,1,9,2002
17,TOM,Female,Not Hispanic,3,2,9,2002
17,White,Male,Hispanic,3,10,9,2002
17,White,Female,Hispanic,3,2,9,2002
17,Black,Male,Hispanic,3,1,9,2002
17,White,Male,Not Hispanic,3,245,10,2002
17,White,Female,Not Hispanic,3,211,10,2002
17,Black,Male,Not Hispanic,3,128,10,2002
17,Black,Female,Not Hispanic,3,121,10,2002
17,AIAN,Male,Not Hispanic,3,2,10,2002
17,Asian,Female,Not Hispanic,3,2,10,2002
17,TOM,Male,Not Hispanic,3,3,10,2002
17,TOM,Female,Not Hispanic,3,1,10,2002
17,White,Male,Hispanic,3,6,10,2002
17,White,Female,Hispanic,3,1,10,2002
17,Black,Male,Hispanic,3,1,10,2002
17,White,Male,Not Hispanic,3,199,11,2002
17,White,Female,Not Hispanic,3,207,11,2002
17,Black,Male,Not Hispanic,3,108,11,2002
17,Black,Female,Not Hispanic,3,103,11,2002
17,AIAN,Male,Not Hispanic,3,2,11,2002
17,AIAN,Female,Not Hispanic,3,2,11,2002
17,Asian,Male,Not Hispanic,3,2,11,2002
17,Asian,Female,Not Hispanic,3,5,11,2002
17,TOM,Male,Not Hispanic,3,2,11,2002
17,TOM,Female,Not Hispanic,3,1,11,2002
17,White,Male,Hispanic,3,3,11,2002
17,White,Female,Hispanic,3,1,11,2002
17,White,Male,Not Hispanic,3,190,12,2002
17,White,Female,Not Hispanic,3,179,12,2002
17,Black,Male,Not Hispanic,3,46,12,2002
17,Black,Female,Not Hispanic,3,60,12,2002
17,AIAN,Male,Not Hispanic,3,2,12,2002
17,AIAN,Female,Not Hispanic,3,1,12,2002
17,Asian,Female,Not Hispanic,3,2,12,2002
17,TOM,Male,Not Hispanic,3,2,12,2002
17,TOM,Female,Not Hispanic,3,3,12,2002
17,White,Male,Not Hispanic,3,163,13,2002
17,White,Female,Not Hispanic,3,180,13,2002
17,Black,Male,Not Hispanic,3,52,13,2002
17,Black,Female,Not Hispanic,3,52,13,2002
17,Asian,Male,Not Hispanic,3,4,13,2002
17,Asian,Female,Not Hispanic,3,2,13,2002
17,TOM,Male,Not Hispanic,3,1,13,2002
17,TOM,Female,Not Hispanic,3,1,13,2002
17,White,Male,Hispanic,3,1,13,2002
17,White,Female,Hispanic,3,2,13,2002
17,Black,Female,Hispanic,3,1,13,2002
17,White,Male,Not Hispanic,3,142,14,2002
17,White,Female,Not Hispanic,3,166,14,2002
17,Black,Male,Not Hispanic,3,43,14,2002
17,Black,Female,Not Hispanic,3,64,14,2002
17,AIAN,Male,Not Hispanic,3,1,14,2002
17,AIAN,Female,Not Hispanic,3,1,14,2002
17,Asian,Female,Not Hispanic,3,1,14,2002
17,NHOPI,Male,Not Hispanic,3,1,14,2002
17,TOM,Male,Not Hispanic,3,4,14,2002
17,TOM,Female,Not Hispanic,3,1,14,2002
17,White,Male,Hispanic,3,1,14,2002
17,White,Male,Not Hispanic,3,134,15,2002
17,White,Female,Not Hispanic,3,168,15,2002
17,Black,Male,Not Hispanic,3,35,15,2002
17,Black,Female,Not Hispanic,3,50,15,2002
17,White,Male,Hispanic,3,1,15,2002
17,White,Female,Hispanic,3,2,15,2002
17,White,Male,Not Hispanic,3,102,16,2002
17,White,Female,Not Hispanic,3,140,16,2002
17,Black,Male,Not Hispanic,3,20,16,2002
17,Black,Female,Not Hispanic,3,37,16,2002
17,Asian,Male,Not Hispanic,3,1,16,2002
17,NHOPI,Female,Not Hispanic,3,1,16,2002
17,TOM,Male,Not Hispanic,3,1,16,2002
17,White,Female,Hispanic,3,1,16,2002
17,White,Male,Not Hispanic,3,66,17,2002
17,White,Female,Not Hispanic,3,116,17,2002
17,Black,Male,Not Hispanic,3,22,17,2002
17,Black,Female,Not Hispanic,3,26,17,2002
17,White,Male,Hispanic,3,1,17,2002
17,White,Male,Not Hispanic,3,55,18,2002
17,White,Female,Not Hispanic,3,102,18,2002
17,Black,Male,Not Hispanic,3,15,18,2002
17,Black,Female,Not Hispanic,3,32,18,2002
17,White,Male,Not Hispanic,5,377,1,2002
17,White,Female,Not Hispanic,5,337,1,2002
17,Black,Male,Not Hispanic,5,8,1,2002
17,Black,Female,Not Hispanic,5,17,1,2002
17,AIAN,Male,Not Hispanic,5,1,1,2002
17,Asian,Male,Not Hispanic,5,2,1,2002
17,TOM,Male,Not Hispanic,5,6,1,2002
17,TOM,Female,Not Hispanic,5,6,1,2002
17,White,Male,Hispanic,5,11,1,2002
17,White,Female,Hispanic,5,13,1,2002
17,Black,Male,Hispanic,5,1,1,2002
17,Black,Female,Hispanic,5,1,1,2002
17,White,Male,Not Hispanic,5,535,2,2002
17,White,Female,Not Hispanic,5,476,2,2002
17,Black,Male,Not Hispanic,5,16,2,2002
17,Black,Female,Not Hispanic,5,16,2,2002
17,AIAN,Male,Not Hispanic,5,2,2,2002
17,AIAN,Female,Not Hispanic,5,3,2,2002
17,Asian,Female,Not Hispanic,5,3,2,2002
17,NHOPI,Female,Not Hispanic,5,1,2,2002
17,TOM,Male,Not Hispanic,5,5,2,2002
17,TOM,Female,Not Hispanic,5,3,2,2002
17,White,Male,Hispanic,5,14,2,2002
17,White,Female,Hispanic,5,16,2,2002
17,Black,Male,Hispanic,5,1,2,2002
17,AIAN,Male,Hispanic,5,2,2,2002
17,AIAN,Female,Hispanic,5,1,2,2002
17,White,Male,Not Hispanic,5,525,3,2002
17,White,Female,Not Hispanic,5,486,3,2002
17,Black,Male,Not Hispanic,5,24,3,2002
17,Black,Female,Not Hispanic,5,23,3,2002
17,AIAN,Female,Not Hispanic,5,2,3,2002
17,Asian,Female,Not Hispanic,5,2,3,2002
17,NHOPI,Male,Not Hispanic,5,1,3,2002
17,NHOPI,Female,Not Hispanic,5,1,3,2002
17,TOM,Male,Not Hispanic,5,3,3,2002
17,TOM,Female,Not Hispanic,5,7,3,2002
17,White,Male,Hispanic,5,7,3,2002
17,White,Female,Hispanic,5,5,3,2002
17,Black,Female,Hispanic,5,1,3,2002
17,AIAN,Female,Hispanic,5,1,3,2002
17,TOM,Female,Hispanic,5,1,3,2002
17,White,Male,Not Hispanic,5,614,4,2002
17,White,Female,Not Hispanic,5,577,4,2002
17,Black,Male,Not Hispanic,5,34,4,2002
17,Black,Female,Not Hispanic,5,25,4,2002
17,AIAN,Male,Not Hispanic,5,1,4,2002
17,AIAN,Female,Not Hispanic,5,3,4,2002
17,Asian,Male,Not Hispanic,5,2,4,2002
17,Asian,Female,Not Hispanic,5,1,4,2002
17,NHOPI,Female,Not Hispanic,5,1,4,2002
17,TOM,Male,Not Hispanic,5,12,4,2002
17,TOM,Female,Not Hispanic,5,10,4,2002
17,White,Male,Hispanic,5,16,4,2002
17,White,Female,Hispanic,5,6,4,2002
17,Black,Female,Hispanic,5,1,4,2002
17,White,Male,Not Hispanic,5,627,5,2002
17,White,Female,Not Hispanic,5,614,5,2002
17,Black,Male,Not Hispanic,5,108,5,2002
17,Black,Female,Not Hispanic,5,13,5,2002
17,AIAN,Male,Not Hispanic,5,13,5,2002
17,Asian,Male,Not Hispanic,5,6,5,2002
17,Asian,Female,Not Hispanic,5,3,5,2002
17,NHOPI,Male,Not Hispanic,5,1,5,2002
17,TOM,Male,Not Hispanic,5,6,5,2002
17,White,Male,Hispanic,5,33,5,2002
17,White,Female,Hispanic,5,12,5,2002
17,Black,Male,Hispanic,5,2,5,2002
17,Asian,Female,Hispanic,5,1,5,2002
17,TOM,Female,Hispanic,5,1,5,2002
17,White,Male,Not Hispanic,5,468,6,2002
17,White,Female,Not Hispanic,5,403,6,2002
17,Black,Male,Not Hispanic,5,204,6,2002
17,Black,Female,Not Hispanic,5,11,6,2002
17,AIAN,Male,Not Hispanic,5,5,6,2002
17,AIAN,Female,Not Hispanic,5,2,6,2002
17,Asian,Male,Not Hispanic,5,2,6,2002
17,Asian,Female,Not Hispanic,5,1,6,2002
17,TOM,Male,Not Hispanic,5,6,6,2002
17,TOM,Female,Not Hispanic,5,5,6,2002
17,White,Male,Hispanic,5,34,6,2002
17,White,Female,Hispanic,5,7,6,2002
17,Black,Male,Hispanic,5,1,6,2002
17,Black,Female,Hispanic,5,2,6,2002
17,AIAN,Male,Hispanic,5,2,6,2002
17,AIAN,Female,Hispanic,5,1,6,2002
17,White,Male,Not Hispanic,5,560,7,2002
17,White,Female,Not Hispanic,5,416,7,2002
17,Black,Male,Not Hispanic,5,184,7,2002
17,Black,Female,Not Hispanic,5,15,7,2002
17,AIAN,Male,Not Hispanic,5,4,7,2002
17,AIAN,Female,Not Hispanic,5,1,7,2002
17,Asian,Male,Not Hispanic,5,2,7,2002
17,Asian,Female,Not Hispanic,5,1,7,2002
17,TOM,Male,Not Hispanic,5,1,7,2002
17,TOM,Female,Not Hispanic,5,3,7,2002
17,White,Male,Hispanic,5,27,7,2002
17,White,Female,Hispanic,5,4,7,2002
17,Black,Male,Hispanic,5,1,7,2002
17,AIAN,Male,Hispanic,5,2,7,2002
17,White,Male,Not Hispanic,5,611,8,2002
17,White,Female,Not Hispanic,5,509,8,2002
17,Black,Male,Not Hispanic,5,139,8,2002
17,Black,Female,Not Hispanic,5,15,8,2002
17,AIAN,Male,Not Hispanic,5,6,8,2002
17,Asian,Male,Not Hispanic,5,3,8,2002
17,Asian,Female,Not Hispanic,5,3,8,2002
17,TOM,Male,Not Hispanic,5,3,8,2002
17,TOM,Female,Not Hispanic,5,1,8,2002
17,White,Male,Hispanic,5,33,8,2002
17,White,Female,Hispanic,5,6,8,2002
17,White,Male,Not Hispanic,5,666,9,2002
17,White,Female,Not Hispanic,5,604,9,2002
17,Black,Male,Not Hispanic,5,102,9,2002
17,Black,Female,Not Hispanic,5,19,9,2002
17,AIAN,Male,Not Hispanic,5,5,9,2002
17,AIAN,Female,Not Hispanic,5,1,9,2002
17,Asian,Male,Not Hispanic,5,1,9,2002
17,Asian,Female,Not Hispanic,5,1,9,2002
17,NHOPI,Male,Not Hispanic,5,1,9,2002
17,NHOPI,Female,Not Hispanic,5,2,9,2002
17,TOM,Male,Not Hispanic,5,2,9,2002
17,TOM,Female,Not Hispanic,5,3,9,2002
17,White,Male,Hispanic,5,19,9,2002
17,White,Female,Hispanic,5,2,9,2002
17,Black,Female,Hispanic,5,1,9,2002
17,White,Male,Not Hispanic,5,605,10,2002
17,White,Female,Not Hispanic,5,575,10,2002
17,Black,Male,Not Hispanic,5,65,10,2002
17,Black,Female,Not Hispanic,5,13,10,2002
